gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
cell_type4_287	0	1	0	1	0	2	0	0	8	0	0	0	0	0	8	0	5	7	3	1	6	3	0	0	0	3	1	0	0	5	0	0	0	1	0	0	1	0	0	2	2	0	2	1	0	0	0	6	2	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	3	0	0	0	0	1	6	3	0	4	0	0	0	1	0	1	2	1	0	0	0	0	0	0	3	5	0	0	2	0
cell_type4_288	0	1	2	0	0	0	1	4	0	1	0	0	0	0	0	1	4	0	0	0	2	0	1	0	0	6	0	1	0	0	4	0	1	3	0	1	0	0	0	4	1	8	0	0	1	0	0	6	2	1	0	0	1	0	0	0	5	2	0	1	0	1	2	0	18	0	2	1	0	0	5	0	0	1	1	1	0	6	1	0	0	0	2	0	1	0	2	0	0	0	0	0	0	1	4	2	3	3	15	0
cell_type4_289	0	0	3	1	0	1	0	2	0	0	0	0	5	4	0	3	0	0	0	1	9	0	0	0	0	0	0	2	1	2	5	0	1	1	0	5	0	0	0	0	1	2	4	1	4	1	0	1	3	0	0	0	0	1	1	0	1	0	4	1	0	0	1	0	4	0	0	2	0	3	10	0	0	1	0	1	1	4	0	0	1	0	1	1	0	0	7	1	0	0	0	0	0	1	5	2	1	2	0	2
cell_type4_290	0	1	0	0	0	0	0	0	10	0	0	0	0	1	3	1	0	2	8	2	3	4	0	1	0	2	3	3	0	0	3	0	1	6	0	2	1	1	0	0	6	0	1	1	2	0	0	2	0	4	0	0	0	0	0	0	6	0	0	0	0	2	0	1	3	2	0	4	0	0	14	0	0	0	0	0	2	1	0	0	3	0	6	1	1	1	19	2	1	0	0	2	0	0	0	3	0	1	18	1
cell_type4_291	1	0	2	0	3	0	0	4	5	0	3	0	2	2	0	2	6	1	0	2	4	4	4	0	0	3	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	4	1	1	0	0	3	3	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	2	10	0	7	1	0	0	1	0	0	0	0	3	3	8	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	4	1	3	1	3	8	1
cell_type4_292	1	0	1	0	4	0	0	9	0	1	0	0	2	1	2	5	1	2	3	2	0	0	1	0	0	20	0	0	0	0	2	0	2	5	0	0	1	0	0	0	0	1	0	0	2	0	1	5	5	1	0	0	0	0	0	0	1	0	0	0	3	3	1	0	9	0	6	2	0	0	15	1	0	0	1	1	14	2	1	1	0	0	0	0	0	0	5	0	1	0	0	0	0	1	2	2	1	2	1	0
cell_type4_293	0	0	1	0	0	0	0	0	6	0	0	0	2	5	2	1	1	0	0	0	1	1	0	0	0	1	0	8	3	0	2	0	3	2	0	3	2	0	0	3	8	5	5	0	2	0	2	4	2	0	0	0	2	0	0	3	1	1	0	0	2	0	0	0	2	0	0	3	0	0	5	0	0	0	1	0	9	5	1	0	1	0	0	3	2	0	8	0	0	0	0	0	0	2	2	3	1	1	5	1
cell_type4_294	2	0	1	1	0	1	0	5	3	0	2	0	0	3	0	1	0	1	5	1	10	1	0	0	0	13	1	0	0	7	3	1	0	0	0	2	6	0	0	1	5	0	3	2	0	0	0	4	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	3	0	3	2	0	0	2	0	0	0	0	2	0	6	1	2	0	10	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	1	3	2
cell_type4_295	0	0	4	0	0	2	0	0	2	1	0	0	0	0	2	0	2	5	3	0	2	2	0	0	0	2	4	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	4	1	12	2	0	2	2	0	0	0	0	3	1	0	0	0	0	0	3	0	0	0	12	0	0	0	0	0	2	2	0	1	0	4	0	4	0	1	0	0	0	1	0	0	4	0	0	0	2	0	0	5	0	4	4	0	9	0
cell_type4_296	0	0	2	0	0	1	0	4	8	0	0	0	0	2	1	0	2	2	1	0	2	3	1	0	2	0	1	4	0	0	0	0	0	1	0	4	2	0	0	2	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	11	0	2	6	3	1	5	0	0	0	0	1	1	2	0	0	1	0	0	1	0	0	9	1	0	1	0	0	4	0	2	2	2	0	2	1
cell_type4_297	0	0	0	0	4	1	0	3	2	1	0	0	0	3	0	0	0	1	4	1	7	8	1	0	0	3	0	9	0	0	0	0	0	0	0	8	1	0	0	0	0	5	1	0	0	0	0	0	1	1	0	0	3	0	0	0	1	0	1	0	1	0	0	0	1	0	5	1	0	0	7	0	0	0	0	3	1	2	1	0	0	0	0	0	1	0	4	7	0	0	0	0	0	0	3	2	1	0	8	2
cell_type4_298	0	0	0	0	0	0	1	7	4	0	7	0	2	0	0	0	5	2	0	1	1	0	0	0	0	1	1	0	1	0	0	0	1	3	0	1	2	0	0	0	4	1	0	0	0	0	0	0	5	0	0	0	2	0	2	1	4	1	0	0	0	0	4	2	5	0	0	2	0	0	1	0	0	1	1	0	2	4	0	0	0	0	4	0	3	0	3	0	3	0	0	1	0	2	7	1	1	1	2	0
cell_type4_299	0	0	0	0	0	1	0	2	1	0	0	0	4	2	4	0	3	0	2	0	2	1	4	1	0	3	0	0	0	0	1	0	0	3	0	4	5	2	0	0	4	0	0	3	1	0	0	2	1	1	0	0	0	0	1	0	2	0	0	1	1	0	0	0	6	0	1	0	1	0	1	0	0	0	0	6	8	5	7	2	0	0	1	0	0	2	6	0	0	0	0	0	0	0	1	2	0	0	2	1
cell_type4_300	0	1	1	1	0	0	0	16	0	0	1	0	0	0	0	0	0	3	1	1	3	3	1	0	0	3	4	3	0	0	2	2	0	0	1	2	3	0	0	1	0	7	0	0	0	0	2	1	0	1	1	0	0	1	0	0	4	0	0	1	1	1	0	1	2	1	8	1	0	3	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	2	2	8	0	1	0	0	0	0	2	1	0	0	0	0
cell_type4_301	0	0	0	0	0	0	1	5	8	1	1	0	0	0	2	0	1	0	2	0	4	0	0	0	0	3	10	2	0	2	1	0	1	3	0	0	1	0	0	0	0	2	5	1	0	1	1	3	1	0	0	0	1	0	1	0	6	0	0	0	1	0	1	0	13	0	8	2	1	0	5	0	0	0	0	2	13	1	0	1	0	0	0	0	0	0	4	1	0	0	0	2	0	0	0	2	1	4	4	3
cell_type4_302	1	0	2	0	0	1	0	3	4	0	0	0	2	1	3	0	2	1	3	1	9	1	2	0	0	1	0	3	1	3	4	0	1	3	0	2	2	0	0	0	0	3	0	0	0	1	0	5	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	10	0	19	1	1	0	3	0	1	0	1	5	4	0	0	0	2	0	0	3	1	0	3	0	2	0	0	0	0	1	4	1	0	0	3	5
cell_type4_303	0	0	2	0	0	0	0	2	1	0	3	0	0	0	0	1	2	2	1	0	3	10	0	0	0	6	1	2	0	2	1	0	0	0	0	5	0	1	0	0	0	1	0	4	0	0	3	5	2	0	0	1	1	2	0	0	1	1	2	0	1	3	0	2	17	0	0	4	1	2	3	0	0	0	2	0	1	2	1	2	0	0	0	3	0	0	5	0	0	1	0	0	1	0	3	0	0	1	20	0
cell_type4_304	0	0	0	0	0	0	0	7	2	0	0	1	0	0	2	0	0	2	0	0	1	1	2	1	0	2	2	2	2	1	2	0	0	0	0	0	0	0	0	1	0	2	1	5	2	1	2	6	0	3	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	7	2	0	0	7	0	2	0	1	1	1	4	0	0	0	1	0	2	1	0	6	2	0	0	0	0	0	1	2	4	0	0	5	0
cell_type4_305	0	0	1	0	0	0	0	0	0	0	2	0	0	3	5	0	1	0	2	0	0	1	2	0	0	2	0	12	0	1	3	1	0	0	0	0	2	0	0	0	2	1	0	2	1	2	0	4	2	1	0	0	1	1	0	0	3	0	0	0	0	0	1	2	2	0	0	3	1	0	4	0	0	1	0	5	2	4	0	0	2	0	5	0	0	0	0	9	0	0	0	1	0	2	0	2	3	1	2	0
cell_type4_306	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	5	3	1	1	0	4	1	0	0	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	8	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	9	2	2	0	0	0	3	0	0	4	1	0	7	3	1	3	0	0	0	0	3	0	0	4	0	0	0	2	0	0	1	0	0	0	1	4
cell_type4_307	0	0	0	0	0	0	1	1	6	0	1	0	0	2	1	0	1	1	2	1	4	1	3	1	0	1	1	1	0	1	2	0	0	2	0	1	1	1	0	1	2	3	0	0	0	7	0	6	0	1	0	0	0	0	0	0	3	0	0	4	0	3	0	1	12	0	1	1	0	0	4	1	1	0	0	2	3	1	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	1	1	2	1	20	0
cell_type4_308	0	0	3	0	0	0	0	7	5	0	0	0	0	0	0	0	4	7	0	2	6	3	0	0	0	4	1	1	0	0	0	0	1	0	0	0	2	0	0	2	1	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	1	2	2	0	1	0	0	0	0	5	2	0	0	0	1	1	2	0	1	0	2	0	0	0	0	0	0	1	0	4	2	0	4	1
cell_type4_309	0	0	0	0	0	0	1	14	4	0	0	0	2	0	0	1	4	0	6	0	5	2	1	2	0	1	1	6	0	0	2	0	0	0	0	0	1	2	0	2	0	3	2	3	1	0	1	7	1	2	0	0	0	0	1	4	0	1	0	0	3	0	0	2	8	0	0	2	0	2	3	0	0	0	0	8	0	0	0	0	0	1	3	0	2	5	1	2	0	1	1	0	0	0	0	2	0	0	4	0
cell_type4_310	3	0	1	0	0	0	0	1	0	0	0	0	0	4	2	0	0	1	0	0	0	0	1	0	0	4	0	0	0	1	2	0	0	2	0	3	2	0	0	2	0	1	0	1	0	0	0	0	2	1	0	1	1	0	3	0	4	0	0	0	0	0	0	1	4	0	6	5	0	1	9	0	0	0	0	0	2	3	0	0	1	0	2	0	3	0	7	7	0	0	0	1	0	2	1	0	6	1	1	0
cell_type4_311	2	1	1	0	0	0	0	3	2	1	2	2	1	0	0	0	4	2	1	1	9	3	1	0	0	2	0	2	0	5	0	0	0	3	1	2	5	0	0	4	0	0	3	0	0	0	0	6	0	1	1	0	0	0	0	0	3	0	0	0	0	2	0	0	8	1	4	8	0	0	6	1	0	1	0	0	1	6	0	1	1	0	3	1	0	2	4	0	3	0	0	0	2	0	2	2	0	0	4	0
cell_type4_312	2	1	0	0	0	7	0	9	2	0	1	0	1	1	0	0	1	0	3	0	2	2	1	1	1	3	0	0	2	1	1	0	0	5	0	1	2	0	0	0	3	12	1	0	2	0	0	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	6	1	1	0	0	0	3	1	0	0	0	2	7	1	0	0	0	0	0	0	1	0	4	3	3	0	0	0	0	0	1	2	0	0	1	3
cell_type4_313	1	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	2	2	0	1	0	0	6	1	0	1	2	1	1	0	0	0	0	3	1	1	3	0	0	0	1	1	3	3	0	0	0	9	1	1	0	0	0	0	0	0	5	0	0	1	0	0	0	0	6	0	0	1	0	0	4	2	0	0	2	2	5	8	0	0	1	2	1	0	0	0	0	4	0	0	0	0	1	5	2	1	0	3	0	1
cell_type4_314	0	1	1	0	1	0	0	0	4	0	0	0	1	0	0	1	2	0	1	0	6	0	0	0	0	3	1	1	0	0	1	0	1	0	0	0	1	0	0	0	2	5	4	1	0	3	0	2	1	0	0	0	0	1	1	1	0	2	0	1	2	1	2	0	10	0	4	1	1	3	3	0	0	0	0	1	2	2	1	0	0	0	1	1	0	0	2	3	0	0	0	1	0	0	5	0	0	0	6	0
cell_type4_315	2	0	2	0	0	0	1	6	1	0	0	0	0	0	1	4	2	1	4	4	9	1	0	0	0	2	5	0	1	0	2	0	0	0	0	2	2	0	0	0	0	0	4	0	2	1	1	4	2	1	0	0	0	0	0	0	2	0	0	0	2	2	0	0	12	1	5	0	0	0	9	0	0	0	0	3	1	13	1	0	0	4	3	0	4	0	16	3	1	0	0	0	0	1	12	0	0	1	3	0
cell_type4_316	1	0	2	0	0	1	0	0	10	0	0	0	0	1	1	0	2	0	0	2	3	5	0	0	0	2	1	12	0	1	0	0	1	0	0	1	0	0	0	0	0	9	0	13	0	3	1	6	0	1	0	0	2	0	2	0	2	0	1	0	1	0	0	0	3	0	0	2	0	0	4	1	0	1	0	2	0	8	0	0	0	0	2	0	0	0	5	3	0	0	0	1	0	1	1	2	2	0	2	0
cell_type4_317	2	0	3	0	0	0	0	1	4	0	1	0	0	0	1	0	0	1	2	1	5	0	1	0	1	3	1	1	0	5	1	0	1	1	0	0	1	0	0	1	1	2	3	4	3	0	0	0	1	0	0	0	0	0	1	0	0	1	2	0	0	1	0	0	4	0	2	0	0	1	7	0	1	0	0	0	0	6	1	0	0	0	2	2	1	0	5	0	1	0	1	1	0	2	1	1	2	0	5	4
cell_type4_318	0	0	2	0	0	1	0	0	8	1	0	0	1	1	1	7	1	1	2	1	4	0	0	1	0	1	4	2	4	5	3	0	2	1	0	0	2	0	0	1	1	6	1	0	0	3	0	3	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	4	0	0	1	0	2	6	1	0	0	0	0	1	0	0	1	0	1	2	0	2	0	1	7	1	0	0	0	0	3	2	0	1	0	5	0
cell_type4_319	2	0	2	0	0	0	0	0	6	0	0	0	0	4	1	0	5	1	2	1	5	1	1	0	2	7	0	1	0	1	0	0	4	1	0	0	0	0	0	0	1	0	5	2	0	0	0	1	0	0	0	0	0	0	1	1	4	0	1	0	1	1	0	3	7	0	0	4	0	0	2	0	0	1	0	0	1	2	0	0	0	0	2	0	0	2	0	5	1	0	0	2	0	0	0	0	6	2	1	0
cell_type4_320	1	0	1	0	0	0	0	2	1	0	0	0	2	0	3	2	3	1	7	2	11	1	0	0	1	5	3	1	1	0	1	1	0	2	0	0	3	0	0	1	0	3	0	1	0	1	0	2	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	3	0	3	1	0	1	2	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	7	4	0	0	1	2	0	0	3	0	0	0	3	0
cell_type4_321	0	0	0	0	1	0	0	0	9	0	2	0	2	1	2	0	0	0	7	1	2	8	1	0	1	10	2	0	0	0	2	0	0	2	0	0	8	1	0	0	0	9	2	0	2	0	0	2	0	3	0	0	0	0	2	2	1	0	0	1	2	0	0	0	12	2	3	5	0	4	9	1	0	0	0	0	3	4	0	0	0	0	3	0	1	0	7	8	0	1	0	2	0	3	0	1	0	1	3	1
cell_type4_322	1	0	1	0	0	2	1	2	0	0	0	0	0	0	1	1	2	4	0	1	0	5	2	0	0	0	0	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	1	6	1	0	0	0	0	0	0	0	0	0	1	3	1	0	2	0	0	2	1	0	13	0	0	1	0	1	13	0	0	0	0	1	0	1	1	0	0	0	2	2	0	0	8	2	1	0	0	0	0	2	4	0	0	1	3	0
cell_type4_323	0	0	0	0	0	0	0	3	3	0	0	0	3	0	0	0	0	1	3	2	3	1	0	0	0	0	1	10	1	1	2	0	9	3	0	2	0	2	0	0	1	0	4	0	0	0	1	13	0	0	0	0	1	0	0	0	4	0	0	0	0	3	0	0	16	0	2	1	0	0	3	0	0	2	0	6	10	0	0	0	1	0	6	0	0	0	17	10	1	0	0	1	0	0	4	1	2	0	10	1
cell_type4_324	0	0	0	0	0	1	0	3	1	1	2	0	0	0	0	0	1	1	0	2	1	0	0	0	0	12	11	0	0	1	2	0	6	1	0	5	0	0	0	0	3	12	1	1	0	1	0	4	1	4	1	0	0	0	0	0	2	0	0	0	0	1	0	2	10	0	1	4	0	0	0	0	0	0	0	2	3	1	0	0	0	0	1	0	0	0	3	0	0	1	1	0	0	0	0	1	0	1	3	2
cell_type4_325	0	0	0	0	0	4	0	2	3	0	1	0	2	1	1	0	1	8	0	1	2	1	1	0	2	6	0	0	1	0	3	0	5	2	0	2	3	0	0	0	2	0	4	3	1	0	0	0	0	0	0	0	1	0	4	0	2	0	0	0	2	1	0	0	15	0	5	3	0	0	13	0	1	0	0	0	8	2	0	1	0	1	3	0	6	0	2	0	1	0	0	1	0	3	0	1	1	4	1	1
cell_type4_326	1	0	0	0	0	1	0	3	1	1	0	1	1	3	0	1	7	3	0	1	5	0	2	0	0	3	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	2	1	0	1	4	1	1	0	0	0	0	1	8	0	0	1	0	0	11	0	0	0	0	0	8	3	0	1	2	1	0	1	1	0	3	0	1	0	0	0	1	0	3	0	5	0	4	1
cell_type4_327	0	0	0	1	4	0	0	1	2	1	0	0	1	3	0	1	6	0	0	0	2	1	0	0	0	2	0	0	0	1	0	0	0	0	0	3	0	0	1	0	2	2	0	5	0	0	0	1	0	2	0	0	3	0	1	0	5	0	2	2	0	0	0	5	2	0	0	0	0	0	13	0	1	0	0	4	0	4	1	1	1	0	1	1	0	0	4	2	0	1	1	0	0	1	3	0	5	0	5	1
cell_type4_328	0	0	8	0	1	1	0	6	0	1	0	1	0	2	4	1	1	0	0	0	5	5	1	0	0	1	4	1	0	0	0	0	1	1	1	5	1	0	0	0	0	2	2	5	0	0	1	1	1	4	0	0	0	0	0	0	2	0	2	0	0	0	0	0	2	0	12	4	1	1	13	1	0	0	0	3	0	1	1	2	0	0	0	0	0	0	13	2	9	0	0	0	1	0	8	1	0	0	3	0
cell_type4_329	0	0	0	3	0	0	0	3	13	0	3	0	0	2	0	1	2	2	0	0	7	3	2	0	0	4	4	2	1	2	1	0	2	1	0	5	2	0	0	1	0	2	1	0	0	1	0	8	0	7	0	0	1	2	0	0	0	1	1	0	0	0	0	1	3	0	9	1	1	0	21	0	0	0	0	3	6	3	0	0	0	1	0	1	1	0	13	1	0	0	0	0	0	2	6	1	0	0	2	1
cell_type4_330	3	0	1	0	1	2	1	1	1	1	1	1	0	0	1	1	1	0	0	0	16	0	2	0	0	0	3	0	0	2	0	0	1	1	0	0	3	0	0	2	0	0	0	3	0	0	0	3	0	1	0	0	0	0	1	1	3	0	2	1	6	0	0	0	3	0	2	2	1	1	1	1	0	0	0	0	0	2	1	1	0	0	0	0	2	1	4	0	0	0	0	0	1	1	1	1	0	0	2	1
cell_type4_331	4	1	3	0	3	0	0	0	11	0	2	0	1	0	0	0	1	1	0	0	1	4	0	0	0	10	1	0	0	4	0	0	2	5	1	0	5	0	0	0	0	0	0	1	2	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	4	0	0	0	9	1	0	2	0	4	1	0	0	0	0	1	2	1	1	1	17	0	3	0	0	0	0	1	2	1	2	1	2	2
cell_type4_332	1	0	3	0	0	0	1	10	3	0	0	0	0	0	1	0	0	4	11	0	3	6	3	0	0	4	10	1	1	6	0	0	1	0	0	0	1	0	0	4	0	1	0	0	0	0	0	11	0	2	0	0	0	0	1	0	3	0	0	0	0	0	0	0	8	0	3	1	0	2	2	0	1	0	0	0	2	1	0	0	1	4	0	0	0	0	19	2	0	0	0	0	1	1	3	1	2	4	8	0
cell_type4_333	0	0	6	0	0	0	1	0	0	1	0	0	3	6	0	0	3	1	6	2	1	10	0	0	0	0	0	0	0	1	3	0	0	3	0	0	2	0	0	1	1	0	2	0	0	0	1	7	0	0	0	0	0	0	1	0	1	0	0	1	0	2	2	0	1	0	5	1	0	0	4	1	0	0	1	1	0	3	0	0	2	0	0	0	1	0	10	0	0	0	0	0	1	0	3	2	2	0	3	1
cell_type4_334	0	2	1	0	3	2	0	0	0	1	1	0	0	0	1	0	0	1	0	1	7	2	0	0	0	7	2	5	0	2	0	0	0	4	0	1	1	0	0	2	0	1	0	7	0	1	0	1	1	4	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	5	0	0	2	1	4	2	2	0	0	0	0	0	1	2	0	2	1	3	0	0	0	0	3	1	1	1	1	1	4
cell_type4_335	5	0	0	1	0	0	0	5	4	0	2	0	0	1	1	0	0	2	1	2	1	2	0	2	0	4	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	3	3	1	1	0	0	3	0	0	0	0	1	0	1	0	1	0	0	0	2	3	1	1	4	0	12	3	1	1	9	0	2	1	1	1	11	9	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	5	10	3	0	0	5	2
cell_type4_336	0	0	4	0	0	0	0	18	0	1	6	1	0	2	2	0	8	1	0	0	8	1	3	0	0	3	1	0	0	0	0	0	3	2	0	0	8	0	0	1	1	22	0	2	0	0	0	1	7	2	0	0	0	1	0	0	1	0	1	0	1	0	1	0	7	0	0	1	1	0	7	0	0	0	0	0	4	2	0	2	0	1	1	1	1	0	9	3	3	0	0	0	2	0	0	0	2	0	2	2
cell_type4_337	2	0	0	0	0	5	0	4	3	0	2	0	1	1	0	8	3	1	0	1	1	1	3	0	0	4	1	1	0	3	1	1	1	0	0	1	2	0	0	0	1	2	1	1	0	1	0	3	1	0	0	0	0	0	1	1	1	0	0	1	2	0	0	0	6	0	3	3	0	0	4	0	1	0	0	0	0	2	2	1	1	1	1	3	0	0	7	0	0	0	0	0	0	0	0	4	2	0	2	0
cell_type4_338	0	0	2	0	0	0	0	4	2	0	0	0	1	0	0	4	1	0	1	0	3	4	4	0	0	2	0	1	0	0	0	1	0	0	0	0	3	0	0	0	1	6	1	1	0	0	1	2	1	1	0	0	0	1	1	0	4	0	1	0	0	0	0	0	1	0	0	1	0	1	8	0	0	0	1	4	0	0	0	0	0	0	1	1	3	0	2	1	1	0	0	0	0	1	0	2	0	0	14	1
cell_type4_339	0	0	3	1	1	1	0	2	6	0	0	0	1	0	2	3	0	0	0	0	4	0	0	1	4	6	0	0	0	0	2	0	0	5	0	5	0	0	0	0	0	0	17	0	2	0	0	1	0	1	0	0	0	0	0	0	4	0	0	0	4	1	1	0	2	1	1	4	0	0	10	0	0	1	0	1	6	0	1	0	0	0	0	1	0	0	4	1	2	0	0	2	0	2	0	0	1	0	5	1
cell_type4_340	0	0	2	0	0	0	2	1	6	0	2	0	1	1	1	3	0	1	0	1	6	1	0	0	0	5	0	4	0	0	0	1	0	0	0	4	1	0	0	0	0	1	7	0	5	1	0	13	0	1	0	0	1	0	2	0	3	1	0	0	0	0	0	0	2	0	7	2	1	3	6	0	0	0	0	2	0	5	1	0	0	0	2	0	0	1	2	1	0	0	0	0	0	0	5	0	1	0	3	2
cell_type4_341	4	0	0	0	3	1	0	0	0	0	0	0	0	2	7	0	0	1	0	5	6	4	0	0	0	7	0	1	0	2	0	0	0	1	1	3	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	2	7	0	1	1	2	0	5	0	0	1	0	2	0	2	0	1	1	0	1	1	0	0	0	0	0	1	0	2	0	3	4	2	5	1	7	0
cell_type4_342	0	0	1	0	1	1	2	3	3	2	0	0	0	1	0	1	2	1	0	0	1	0	0	0	0	3	9	1	1	0	0	0	1	1	1	1	0	1	1	0	0	1	3	0	0	0	0	1	0	0	0	0	4	0	0	0	2	3	3	0	0	0	0	0	18	0	0	2	0	0	11	0	1	0	0	0	13	4	0	0	1	1	0	4	2	3	0	4	0	0	0	1	0	0	6	0	0	0	8	2
cell_type4_343	0	0	1	0	0	0	0	0	0	0	3	0	0	2	0	1	8	1	2	0	5	6	0	0	0	8	6	4	0	0	1	0	0	1	0	3	4	0	0	0	0	0	4	0	0	3	0	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	3	0	4	2	0	0	0	0	0	1	0	1	0	4	0	0	2	1	0	0	6	0	1	1	0	0	0	2	0	3	3	0	0	2	11	3
cell_type4_344	2	0	3	0	0	1	0	0	0	0	0	0	1	0	3	0	1	4	2	2	1	0	0	1	0	2	0	0	0	3	0	0	0	0	0	6	3	0	0	0	1	4	10	0	2	0	0	8	0	0	0	0	1	0	3	1	1	1	0	0	0	0	0	0	25	0	4	1	0	0	1	0	0	0	0	0	0	3	3	0	0	0	0	0	1	1	14	2	0	0	0	0	2	0	1	4	0	1	9	1
cell_type4_345	0	0	3	0	0	1	0	1	4	0	5	0	0	1	8	0	0	0	4	0	0	1	0	0	0	4	0	4	0	1	0	0	1	0	0	2	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	6	1	0	1	2	0	2	3	0	0	0	0	12	2	0	1	0	0	0	0	0	0	0	2	12	2	1	0	1	0	0	1	2	3	0	4	0
cell_type4_346	0	0	2	0	0	0	0	6	2	0	0	0	0	0	0	1	8	0	0	1	0	3	0	1	0	1	0	0	0	1	4	0	0	4	0	1	6	0	0	0	4	2	3	1	0	0	0	1	1	1	0	0	0	1	1	2	3	0	0	0	0	2	0	0	5	1	3	3	2	1	4	0	0	0	0	0	4	1	0	1	0	0	1	0	0	0	3	2	0	0	0	0	0	0	5	0	1	0	6	0
cell_type4_347	4	0	1	0	2	0	0	1	2	1	0	0	0	0	0	3	6	0	0	0	0	0	0	0	1	8	0	3	0	1	0	0	1	0	0	0	2	0	0	0	1	0	1	1	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	2	1	0	6	0	5	1	1	2	5	0	1	1	0	0	0	7	2	0	0	2	0	0	0	0	3	6	0	0	0	0	0	0	6	6	7	0	4	0
cell_type4_348	0	0	2	0	0	1	0	0	3	0	2	0	0	0	0	0	2	1	1	0	4	2	4	0	0	0	1	1	0	1	1	0	3	0	0	4	4	0	0	0	1	1	3	2	2	0	1	4	0	1	0	0	0	0	0	0	3	0	0	0	1	0	1	2	13	0	0	5	0	2	4	1	0	0	0	1	0	1	0	0	0	5	2	0	1	1	1	2	0	0	0	0	0	1	9	1	0	0	2	5
cell_type4_349	0	0	1	0	0	0	0	0	4	0	1	0	0	0	2	2	4	2	2	1	8	2	1	0	2	1	1	0	0	1	1	0	4	3	0	0	2	0	0	0	4	0	0	1	0	6	0	6	1	0	0	0	0	0	0	2	8	2	0	0	0	0	0	0	0	0	4	2	0	0	1	1	2	0	0	0	2	2	1	0	0	1	0	1	3	0	9	0	0	0	0	0	1	0	5	2	0	0	6	0
cell_type4_350	2	0	5	0	0	0	0	1	3	1	0	1	0	0	1	0	0	1	0	0	4	1	3	0	1	8	0	0	1	1	0	2	3	3	0	3	1	0	1	0	4	1	2	4	1	2	0	2	7	2	0	0	0	0	0	1	0	0	3	0	0	0	3	0	2	0	0	1	1	0	2	0	0	1	0	1	6	1	0	1	3	3	5	0	0	0	3	0	0	0	0	0	0	0	0	8	2	0	8	1
cell_type4_351	0	1	0	0	0	1	0	8	10	0	0	0	0	1	1	2	11	1	0	1	0	0	1	0	0	4	1	0	0	2	2	1	0	2	0	3	0	0	0	1	2	0	6	2	1	0	1	3	1	2	0	0	0	0	0	0	5	0	1	0	0	2	0	0	11	0	1	1	0	0	5	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	4	1
