gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
cell_type3_189	0	0	0	2	0	1	0	0	1	1	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	3	1	0	0	0	0	1	1	0	0	8	0	1	0	3	0	0	0	0	0	0	0	4	0	1	1	0	4	0	3	0	3	0	0	10	0	0	0	0	0	0	0	1	1	1	2	1	0	0	0	0	3	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
cell_type3_190	2	0	0	5	0	0	1	0	1	1	0	6	0	2	0	0	0	3	0	0	0	1	0	0	1	0	0	0	0	1	1	0	2	0	0	2	1	1	2	0	2	2	0	1	2	1	2	0	0	0	0	4	1	0	0	0	0	4	1	0	0	1	0	5	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	1	0	1	0	0	0	0	5	0	1
cell_type3_191	0	0	0	2	1	2	7	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	3	1	0	3	0	3	0	0	0	1	1	13	2	0	0	0	1	0	1	2	1	0	0	1	5	0	0	1	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	10	2	0	0	0	4	1	2	0	3	0	6	0	1	2	7	0	0	0	0	0	0	0	0	2	0	0	0	0
cell_type3_192	0	0	0	3	1	0	0	0	0	3	0	10	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	1	1	0	0	0	0	0	2	3	1	3	2	0	1	0	0	0	2	2	3	0	0	1	1	0	0	3	0	0	0	2	0	0	0	0	1	2	0	0	0	3	0	0	0	0	0	1	0	0	0	3	0	2	0	1	0	6	0	5	3	0	0	1	2	0	0	0	0	0	0	0	0
cell_type3_193	0	1	0	4	0	0	0	0	1	1	0	1	1	0	0	3	0	2	0	0	0	0	0	0	0	1	0	1	0	0	1	0	2	0	0	1	8	0	0	0	0	1	0	0	0	0	1	1	0	0	0	3	0	0	2	1	0	1	6	0	0	0	0	0	1	4	0	0	0	0	0	1	3	0	0	0	0	0	0	0	5	0	6	0	5	0	8	2	0	0	0	3	1	0	0	0	1	0	0	2
cell_type3_194	0	0	0	2	0	2	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	1	0	5	2	0	5	0	1	1	0	0	0	1	2	0	1	4	2	0	0	0	1	1	0	0	0	0	0	4	1	0	0	1	1	0	0	0	0	3	0	0	1	0	1	1	0	3	0	0	8	1	3	0	0	0	2	4	0	4	0	8	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
cell_type3_195	0	0	0	3	1	2	1	2	1	1	0	0	0	2	0	2	0	2	0	0	0	0	3	1	2	2	0	0	0	1	0	0	0	0	0	2	2	0	4	0	0	1	0	0	0	0	0	0	0	2	1	5	0	0	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	3	0	1	0	2	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0
cell_type3_196	0	0	0	2	0	0	0	0	0	0	0	2	2	0	0	2	0	2	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	1	3	0	2	0	0	0	1	1	0	0	0	2	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	4	0	0	4	0	0	0	1	0	4	1	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_type3_197	0	0	1	2	2	0	0	0	0	2	3	2	0	1	0	1	0	5	1	0	0	3	3	0	0	1	0	7	0	1	0	0	3	0	0	1	0	0	0	0	0	3	0	0	3	0	0	0	0	0	1	4	0	0	0	0	0	2	4	2	4	0	4	0	0	1	0	0	1	0	2	1	1	0	3	0	1	0	1	0	2	3	1	0	5	0	1	1	0	0	0	0	2	0	0	0	1	4	0	1
cell_type3_198	2	0	0	3	0	0	0	0	0	1	0	3	2	0	1	1	0	2	0	0	0	4	1	0	2	2	0	0	0	0	0	0	13	0	0	0	1	6	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	3	0	0	0	0	1	0	10	1	0	0	0	0	2	2	1	0	0	0	1	0	0	0	0	0	0	4
cell_type3_199	0	0	1	2	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	5	0	0	0	0	1	2	1	0	0	5	3	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	2	0	3	0	0	0	1	0	0	1	0	0	0	2	5	0	1	2	0	2	3	0	4	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
cell_type3_200	1	2	2	2	0	1	3	1	0	2	1	0	0	0	1	0	0	2	3	0	2	0	1	0	0	6	0	4	1	0	0	0	4	0	1	0	1	0	1	0	0	1	0	0	3	0	0	0	0	0	8	0	1	1	1	1	0	1	1	1	0	0	0	7	0	0	0	0	0	0	0	1	7	0	0	3	0	0	0	1	8	0	1	0	2	0	1	0	2	0	5	0	1	0	0	1	0	0	0	6
cell_type3_201	0	0	0	1	0	1	1	0	5	0	0	2	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	2	9	0	3	0	3	2	0	0	0	0	0	1	6	0	1	0	0	0	0	3	0	2	0	4	0	3	0	2	0	0	0	0	1	2	0	0	1	0	0	0	0	1	0	1	1	3	0	2	0	0	0	4	0	3	1	0	0	3	2	0	1
cell_type3_202	0	0	0	8	1	0	0	0	0	0	2	1	1	0	0	0	0	1	0	0	0	1	1	0	1	3	0	1	1	0	0	0	0	0	0	8	1	0	1	1	0	1	0	0	0	2	2	0	1	0	0	1	1	0	4	0	0	1	1	0	0	0	0	4	0	0	1	0	1	0	0	10	1	1	0	0	0	0	0	0	0	1	1	1	7	0	5	1	2	0	1	1	1	0	0	0	0	1	0	1
cell_type3_203	0	0	0	2	0	1	0	0	0	0	0	2	2	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	4	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	1	0	3	8	0	1	0	1	0	0	3	1	0	0	0	0	4	3	0	0	0	0	1	0	0	16	0	5	0	1	0	0	0	0	0	0	1	0	1	0	0	2	0	0	1
cell_type3_204	0	0	0	5	0	5	0	0	0	2	2	0	0	0	0	0	2	3	0	0	0	0	1	0	6	0	0	0	2	0	0	1	6	0	0	0	3	8	1	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	1	0	5	3	2	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	1	1	1	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	2	2	0	0	6
cell_type3_205	0	0	0	1	0	0	0	0	2	2	0	5	0	0	0	0	1	4	0	0	4	0	1	0	0	2	0	2	0	0	1	0	4	0	0	0	4	12	1	0	4	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	5	1	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	2	0	2	0	0	1	0	0	0	0	0	2	0	2	0	0	1	2
cell_type3_206	0	0	0	5	3	3	0	0	0	0	0	1	0	0	0	3	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	2	8	1	0	0	0	0	2	0	0	0	0	0	1	0	1	0	1	2	0	0	2	2	0	0	1	5	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	1	10	0	8	0	0	0	0	3	1	0	0	0	0	0	0	1
cell_type3_207	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	5	0	0	1	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	2	1	0	0	0	1	0	0	0	2	0	1	0	0	1	1	0	0	0	1	0	1	0	10	0	1	1	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0
cell_type3_208	0	0	0	1	0	0	6	0	1	2	1	0	4	0	0	0	0	3	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	1	1	0	0	0	0	3	0	4	1	0	0	0	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	10	1	1	0	1	0	4	0	0	0	0	0	1	0	1	0	1	8	0	0
cell_type3_209	0	0	0	1	0	0	0	0	0	2	2	1	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	2	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	2	1	3	2	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	4	1	0	0	0	3	0	0	0	3	0	1	1	2	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0
cell_type3_210	0	0	2	2	2	0	0	0	0	4	3	4	0	1	0	1	0	2	0	0	1	1	0	0	7	1	0	0	0	0	0	0	0	0	0	5	4	2	5	0	0	5	0	0	4	2	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	2	1	0	3	1	0	0	0	0	2	0	0	0	1	1	5	0	1	0	3	0	1	0	0	0	2	1	0	2
cell_type3_211	0	0	0	3	0	1	2	2	0	1	3	2	0	0	1	2	0	0	0	0	2	0	2	0	1	2	1	1	0	2	0	0	2	0	0	0	4	6	0	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	1	0	2	2	0	0	0	1	0	5	0	0	2	0	4	0	0	0	0	0	0	4	1	1	0	1	2	1	0	0	1	3	0	1	1	0	0	0	3	4	0	1	2
cell_type3_212	1	0	0	1	0	3	0	0	0	0	1	3	1	2	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	1	1	0	6	0	0	0	1	1	0	0	1	0	0	4	2	0	0	3	0	0	3	1	0	0	0	0	2	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	2	0	0	0	1	6	2	0	3
cell_type3_213	0	0	0	3	1	0	2	0	4	0	1	1	0	0	0	1	0	3	0	0	0	1	0	2	0	4	0	7	0	0	3	0	6	0	0	1	0	2	2	0	0	0	0	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	5	0	1	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	1	0	0	0	2	0	0	0	4	0	1	0	0	1	0	0	0	0	0	2	0	0
cell_type3_214	0	0	0	1	0	5	0	2	0	0	0	7	0	0	0	0	0	2	0	0	0	0	1	0	0	3	4	1	0	1	3	0	9	0	0	6	1	0	2	6	0	1	0	0	2	0	0	0	0	0	3	3	0	0	1	0	0	0	1	0	0	0	0	12	0	0	0	0	0	0	1	1	0	1	2	0	0	0	2	0	4	0	1	1	2	0	5	0	0	0	0	0	2	0	0	0	2	0	0	2
cell_type3_215	0	0	0	1	1	1	0	0	0	1	2	2	0	0	0	0	2	3	0	0	0	1	0	1	0	0	2	1	0	0	0	0	2	0	0	0	2	0	7	4	0	2	0	0	0	0	0	0	0	0	2	4	2	0	5	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	3	2	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	4	0	0	1
cell_type3_216	0	0	0	1	2	0	1	0	1	1	0	3	0	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	4	0	1	1	0	2	1	0	3	1	0	2	0	0	5	0	0	0	0	0	2	0	2	0	0	0	0	1	4	0	0	0	1	1	0	0	0	0	0	0	0	0	6	0	0	0	0	2	1	0	11	0	9	0	1	0	3	1	1	0	0	0	0	0	0	0	3	0	0	0
cell_type3_217	0	0	0	2	0	1	0	3	1	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	1	0	2	0	0	3	1	1	1	1	0	3	0	3	7	0	1	0	1	0	0	4	0	0	0	2	1	1	0	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	1	0	0	3	0	1	1	1	2	1	0	0	2	3	2	0	0	0	0	0	0	0
cell_type3_218	3	0	0	2	1	1	0	3	0	3	4	2	0	0	0	0	0	2	0	0	0	4	1	0	1	0	1	0	0	2	1	0	3	0	0	0	7	4	2	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	3	3	0	0	0	1	0	1	0	0	2	0	4	2	1	0	0	0	0	0	0	0	0	0	0	5	0	0	1	1	0	1	0	0	0	0	0	0	0	0	9
cell_type3_219	0	0	0	1	1	0	0	0	2	3	0	1	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	1	0	8	0	0	0	0	0	4	1	0	4	0	0	0	0	0	0	2	0	0	0	0	5	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	4	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	6	0	0	0
cell_type3_220	0	0	1	3	0	0	3	0	0	0	0	0	0	0	0	2	0	6	1	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	2	1	0	1	2	0	0	0	0	2	1	3	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	1	0	0	0	0	1	2	1	1	0	0	2	0	0	6	0	5	0	2	0	5	1	1	0	0	0	1	1	0	0	0	1	1	0
cell_type3_221	0	0	0	0	1	0	4	0	3	0	1	0	0	0	0	1	5	1	0	0	0	1	0	0	1	0	0	3	0	0	0	0	1	0	1	4	3	0	5	4	4	0	0	0	1	0	1	1	0	0	3	5	0	2	0	1	0	0	3	0	0	0	0	6	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	7	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1	5	7	4	0
cell_type3_222	0	1	0	1	0	0	0	0	1	8	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	3	0	0	0	1	0	0	0	3	2	0	4	1	0	2	1	1	1	0	0	0	0	0	4	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	2	0	1	0	0	2	3	3	1	5	0	1	0	0	0	0	0	2	0	0	0	2	1	1	0
cell_type3_223	1	0	0	0	0	0	0	1	1	1	1	3	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	4	0	1	0	1	6	0	1	0	0	0	1	6	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	3	8	0	0	0	0	0	0	1	0	3	0	1	1	0	1	0	4	0	0	0	0	0	0	0	3	1	0	0	0
cell_type3_224	4	0	0	0	0	4	0	0	0	0	5	0	0	2	0	0	0	3	1	0	1	2	0	0	0	2	0	0	0	0	1	0	4	0	0	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	5	3	1	0	2	3	0	2	1	1	0	0	0	2	2	0	0	1	0	0	0	1	1	1	0	0	1	0	0	3	3	0	0	0	2	0	0	1	1	0	0	0	0	0	0	4	0	0	0	12
cell_type3_225	0	0	0	5	0	0	0	0	0	1	2	2	0	0	0	1	6	2	0	1	0	0	0	0	0	3	1	0	1	0	0	1	1	0	0	0	1	1	0	3	0	0	2	1	3	1	0	0	0	0	0	0	0	0	5	1	0	4	2	4	1	0	0	8	1	0	2	0	0	1	0	6	0	0	0	0	0	0	5	2	0	0	0	0	8	0	0	0	3	0	0	0	0	0	0	1	0	0	0	18
cell_type3_226	0	0	0	2	2	0	2	0	1	0	5	3	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	4	0	0	1	0	0	1	0	2	1	4	2	5	0	3	3	0	0	0	0	0	6	1	1	0	1	0	0	3	6	0	0	1	0	2	1	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	2	0	3	0	1	0	0	0	0	1	1	0	1	0	1	1	0	1
cell_type3_227	0	0	0	1	4	0	0	1	3	1	1	6	0	0	0	2	0	4	0	0	2	0	0	0	0	0	0	6	1	1	4	0	3	0	0	0	1	0	1	0	3	0	0	1	2	0	0	0	0	0	0	5	0	3	0	0	0	4	3	0	0	0	0	5	0	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0	3	0	6	1	0	0	3	0	2	0	0	2	0	0	0	0	5	1	0	0
cell_type3_228	0	0	0	1	0	0	5	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	2	0	1	6	0	0	0	2	2	1	0	0	0	1	0	4	2	0	2	0	0	0	2	0	0	0	0	7	0	5	1	0	0	0	0	3	2	1	3	0	0	0	0	0	15	0	2	1	3	0	4	1	0	0	1	1	0	0	0	0	0	0	1	0
cell_type3_229	0	0	0	0	0	1	2	0	1	4	4	0	1	0	0	1	3	2	0	0	0	0	1	0	0	4	0	9	0	1	0	0	0	0	1	0	2	2	1	0	1	0	0	0	2	0	0	0	0	0	2	0	0	0	0	3	1	0	2	0	0	0	0	8	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	3	0	0	0	2	0	0	0	4	0	1	0	1	0	0	0	0	0	0	3
cell_type3_230	0	0	0	2	0	3	0	0	0	3	0	0	0	0	0	3	0	6	1	0	2	0	1	0	0	0	0	0	0	0	0	0	13	0	1	0	2	1	4	1	0	0	0	2	0	0	0	0	0	0	2	0	0	0	1	1	0	0	1	0	0	1	0	1	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	1	1	0	0	1	3	0	0	0	2	0	0	0	0	0	0	0	1	0	0	4
cell_type3_231	3	0	0	1	0	1	1	0	1	1	0	6	0	0	1	0	0	1	0	0	0	4	4	0	0	4	0	1	0	0	0	0	2	0	3	0	4	1	1	0	0	3	0	1	2	4	0	0	1	0	0	0	0	0	0	0	0	3	0	2	4	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	1	1	0	1	0	3	0	1	2	4	0	1	0	0	1	0	0	0	0	0	1
cell_type3_232	0	0	0	1	0	4	3	0	0	0	1	1	0	0	0	5	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	0	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0	4	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	2	0	0	2	0	0	0	0	0	0	0	1	4	0	0	0
cell_type3_233	0	0	0	3	0	1	7	0	2	4	1	1	0	1	0	1	0	2	0	0	0	1	0	0	0	0	1	0	0	1	0	0	2	0	0	2	1	0	6	0	1	0	0	2	4	2	1	0	0	0	1	1	0	0	3	0	0	0	2	0	0	0	2	0	0	5	0	0	3	0	0	1	1	1	0	0	0	1	0	0	1	0	2	0	5	0	1	0	0	0	0	2	0	0	0	1	2	2	0	0
cell_type3_234	0	0	0	4	1	0	4	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	1	1	3	1	0	1	1	0	0	0	0	1	2	1	4	1	0	3	0	0	1	0	0	0	0	0	0	3	0	0	0	2	0	0	4	0	0	0	0	4	0	0	0	0	1	0	0	2	5	0	0	0	0	0	0	2	0	0	10	1	5	0	1	0	0	0	1	0	3	3	0	0	0	0	1	0
cell_type3_235	1	0	0	2	0	2	1	0	0	6	0	2	0	1	0	0	0	5	0	0	1	1	0	0	0	2	2	2	0	0	0	0	5	0	1	0	2	5	0	0	4	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	2	1	0	2	4	0	0	1	0	1	2	0	1	0	5	3	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	2	0	0	0	8	0	1	0	1	7
cell_type3_236	0	0	0	0	0	2	0	3	0	0	1	0	3	0	0	0	5	1	0	0	1	0	3	0	0	1	0	2	0	1	0	0	4	0	2	0	4	1	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	3	5	2	3	0	1	1	0	0	1	0	0	1	0	10	0	0	0	0	0	0	0	0	4	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3
cell_type3_237	0	0	0	0	0	0	2	0	0	1	3	10	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	3	1	0	2	8	1	1	0	1	3	0	1	1	0	0	0	1	2	0	1	0	0	5	0	0	1	0	0	1	0	0	0	0	3	0	0	1	1	0	1	0	2	0	0	0	3	1	3	3	5	0	0	1	0	0	1	1	0	0	0	0	2	0	0	1
cell_type3_238	1	0	0	2	0	3	1	0	0	3	3	0	0	0	0	0	1	2	0	0	0	0	1	0	0	3	0	0	0	0	1	0	3	0	2	0	2	6	0	0	3	0	0	0	0	2	0	0	0	0	1	0	0	0	2	1	0	4	4	3	0	0	1	5	0	0	1	0	0	0	0	7	0	0	0	0	0	1	1	0	4	0	0	0	1	0	2	3	1	0	0	0	0	0	0	3	0	0	0	5
cell_type3_239	0	3	0	2	0	2	2	0	0	1	0	1	1	0	0	0	3	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	3	0	2	0	3	1	5	3	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	2	1	1	0	0	0	0	0	0	0	0	1	3	5	0	0	0	1	0	0	0	2	5	0	1	0	4	0	0	1	0	0	2	0	1	0	0	0	0	0	0	8
cell_type3_240	0	0	0	3	1	2	0	0	0	0	2	1	0	0	0	0	0	0	0	2	1	1	2	0	0	1	0	2	0	0	0	0	0	0	4	1	2	2	5	0	0	0	0	0	1	0	0	0	0	0	2	2	4	0	0	1	0	1	3	1	0	0	0	0	0	0	0	0	0	2	0	6	1	0	0	2	1	0	0	1	2	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
cell_type3_241	2	0	1	1	0	8	0	4	0	4	0	5	0	0	0	1	2	7	0	0	3	0	0	0	0	5	0	0	0	0	2	0	4	0	1	0	3	5	0	0	0	1	1	1	1	0	0	0	0	0	2	1	1	0	2	4	2	0	1	2	1	1	0	0	0	0	2	0	0	0	0	2	0	1	0	1	1	0	0	0	2	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	2	0	0	4
cell_type3_242	0	0	0	1	0	1	0	0	1	0	1	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	0	5	3	5	4	1	0	2	0	1	4	0	4	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	2	0	0	1	1	4	0	6	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0
cell_type3_243	0	0	1	2	0	0	0	0	0	1	0	1	0	0	0	3	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	3	4	2	0	0	0	4	1	1	1	0	0	3	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	6	1	0	0	0	0	5	0	0	2	5	0	5	0	0	0	0	0	1	0	0	0	10	2	0	1
cell_type3_244	0	0	0	2	1	0	2	0	0	0	3	4	1	1	0	0	0	1	1	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	2	3	0	5	0	4	0	2	2	0	1	3	0	0	0	2	1	0	0	1	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	4	2	0	0	0	2	0	0	0	9	0	0	0	2	0	3	1	0	0	0	0	3	0	0	0	0	0	0	0
cell_type3_245	3	0	0	3	1	7	0	4	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	0	0	1	0	4	0	0	0	4	5	6	0	1	1	0	1	0	0	0	0	0	0	3	1	2	0	0	0	0	1	3	2	0	0	0	1	0	0	0	0	0	1	0	4	0	0	0	6	3	0	0	0	1	0	0	0	2	0	1	1	2	0	0	0	1	0	0	0	2	0	0	1
cell_type3_246	0	0	1	4	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	2	0	0	0	2	0	0	0	0	0	2	0	0	5	2	0	5	0	0	0	0	0	0	0	0	1	3	1	0	2	0	2	4	2	0	0	0	1	0	0	0	0	0	0	0	0	3	3	0	1	0	1	0	0	1	1	1	0	0	2	1	0	0	3	0	1	0	0	0	0	1	0	2	0	0
cell_type3_247	1	0	0	1	5	0	9	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3	0	1	1	0	2	0	0	0	0	0	4	3	0	4	0	0	0	0	1	0	0	1	1	0	0	1	2	5	0	0	0	0	0	7	0	0	1	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	2	0	2	1	1	0	6	0	1	0	0	0	0	0	0	0	2	0	0	2
cell_type3_248	0	0	0	1	3	3	1	0	2	1	0	0	1	0	0	2	0	0	0	0	0	1	1	0	0	0	0	2	0	1	0	0	0	0	0	3	3	0	5	0	1	1	0	0	0	0	0	0	0	0	1	2	1	0	0	3	0	2	1	0	0	0	2	8	0	0	0	0	0	0	0	4	2	1	0	0	0	0	0	0	4	0	0	0	5	0	4	0	0	0	1	0	0	0	0	0	2	0	0	0
cell_type3_249	8	0	1	2	2	7	1	0	0	0	0	1	0	0	0	0	3	1	0	0	1	3	0	0	0	2	0	0	1	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	1	1	0	0	0	0	2	1	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	3	0	2	0	2	0	0	2	0	0	1	1	2	1	0	0	2	0	0	4
cell_type3_250	6	0	0	2	1	3	0	3	0	2	0	14	0	0	1	1	0	3	0	0	1	1	1	0	0	7	1	0	3	0	0	0	5	0	0	0	10	1	7	0	1	0	1	1	2	2	0	0	0	0	0	3	2	0	5	1	0	2	0	1	1	0	0	1	1	1	0	0	0	0	0	2	0	0	0	0	2	1	1	0	8	0	1	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	6
cell_type3_251	0	0	2	1	0	0	1	1	0	2	0	0	1	0	0	0	1	2	1	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0	6	0	3	0	6	3	0	1	0	2	0	1	0	0	0	0	0	5	0	0	0	0	0	2	2	1	3	0	0	17	0	0	0	0	0	0	0	6	0	0	1	1	0	0	0	0	5	0	0	0	2	4	3	2	0	0	1	1	0	0	0	1	1	1	0	0
cell_type3_252	0	0	0	3	0	0	3	0	0	1	0	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	3	0	9	1	0	0	0	0	0	5	3	0	0	0	4	3	2	0	6	3	0	0	0	2	0	2	0	0	1	0	0	0	0	1	0	3	4	4	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0
cell_type3_253	0	0	0	2	0	0	0	0	0	0	0	3	0	2	0	2	0	1	0	0	1	2	0	0	0	1	0	1	0	2	0	0	2	0	4	9	1	0	3	0	2	1	0	0	0	0	1	1	1	0	3	5	1	1	0	1	0	1	1	0	2	0	0	2	2	0	1	0	4	0	0	0	0	0	5	0	0	0	0	0	1	0	6	1	3	0	4	2	0	0	0	0	1	0	0	2	5	2	0	0
