gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
cell_type3_277	3	0	1	0	0	0	0	0	0	0	1	2	0	0	2	3	3	9	0	0	2	1	0	0	2	1	0	3	3	0	7	2	2	0	1	0	1	0	0	0	1	2	0	1	0	0	0	0	3	19	0	0	0	0	0	0	0	1	1	0	3	0	0	0	0	3	3	17	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	4
cell_type3_278	0	0	2	2	4	0	0	0	3	0	0	3	0	0	2	3	0	1	0	3	0	1	1	0	0	1	0	1	1	0	7	0	1	3	0	1	0	0	0	1	0	2	3	1	3	1	0	0	2	1	0	0	0	2	0	0	0	1	1	1	0	0	0	0	0	4	0	5	1	2	0	0	0	0	0	0	0	2	0	0	4	0	0	0	4	5	8	0	1	2	1	0	0	0	0	2	0	0	0	2
cell_type3_279	0	0	1	22	1	0	0	4	2	0	0	3	1	1	0	4	0	0	1	0	0	0	4	0	0	0	0	0	2	0	5	3	2	1	0	0	0	0	0	1	0	4	4	2	0	0	0	0	1	0	1	2	0	0	0	0	0	2	6	2	4	0	0	0	0	13	1	5	0	3	0	3	0	0	0	0	0	0	2	2	0	0	1	1	4	0	1	5	0	0	1	1	0	0	3	0	0	0	0	6
cell_type3_280	0	0	1	4	0	2	0	0	1	1	0	0	0	0	0	1	2	1	0	2	0	2	2	0	0	0	0	2	4	0	7	1	0	0	0	0	0	0	0	0	0	2	1	1	1	1	0	2	1	4	0	0	1	0	0	0	0	0	2	4	6	0	0	0	0	1	0	10	0	0	1	0	0	1	0	0	0	0	1	0	2	0	2	14	1	0	6	0	0	3	6	2	0	0	1	1	0	0	0	2
cell_type3_281	0	0	0	0	0	0	0	0	2	1	0	5	0	3	0	1	5	0	0	0	0	1	2	6	0	0	0	0	2	0	6	3	0	0	0	2	1	0	0	0	1	3	5	0	1	0	0	1	1	0	1	0	0	1	0	1	0	3	1	0	0	0	0	0	0	1	0	3	0	3	0	0	2	2	0	0	0	0	0	0	0	1	5	1	1	1	2	1	0	1	6	7	0	0	0	0	0	0	0	1
cell_type3_282	1	1	0	3	2	1	0	1	3	0	0	5	0	0	1	0	0	0	1	0	0	2	0	1	1	0	0	1	4	0	6	0	0	0	0	0	0	1	0	3	0	4	1	0	0	0	0	0	2	1	0	0	0	0	1	0	0	2	2	3	0	0	0	0	0	2	0	5	1	3	2	0	0	4	2	0	0	0	0	0	0	0	1	1	0	1	9	1	0	2	7	2	0	2	0	0	1	0	0	3
cell_type3_283	2	1	2	7	0	0	0	3	8	2	1	5	0	0	0	2	0	0	2	0	0	0	1	9	0	0	4	0	0	0	6	2	3	1	0	0	0	0	0	5	0	4	0	0	0	0	0	4	4	4	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	19	0	3	7	0	0	0	1	0	0	0	1	0	0	0	0	0	0	6	1	3	1	2	0	4	1	1	1	0	0	4	0	0	0	1
cell_type3_284	0	0	2	2	2	0	1	0	1	0	0	4	1	0	4	0	3	0	0	0	0	0	0	2	0	0	0	0	2	0	1	4	5	1	1	0	0	0	1	0	0	2	1	1	0	2	0	1	0	0	1	0	0	0	0	0	0	2	1	0	1	0	0	0	0	6	1	0	0	1	0	0	0	2	0	0	0	2	0	0	0	1	1	2	0	0	2	0	0	0	6	1	0	1	0	0	0	0	0	2
cell_type3_285	1	0	0	2	0	0	0	1	1	1	0	9	0	0	0	4	0	0	0	3	0	0	1	0	0	3	3	0	2	0	5	0	5	0	0	5	0	0	1	3	2	3	3	0	1	0	0	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	1	0	3	0	1	0	1	0	1	0	0
cell_type3_286	0	0	1	5	1	1	0	2	2	0	0	6	1	0	1	2	0	0	0	0	0	0	2	1	0	1	4	0	0	1	3	3	0	22	1	1	0	2	0	0	0	1	0	1	0	0	0	0	0	10	0	5	0	0	0	2	0	4	4	0	0	0	0	0	0	17	0	2	0	2	0	0	5	1	0	0	0	0	0	1	0	0	1	0	2	0	14	0	0	0	2	0	0	0	0	0	0	0	0	6
cell_type3_287	9	1	1	2	0	1	0	2	1	0	0	2	0	0	1	2	3	0	3	1	0	0	1	3	1	0	1	0	4	0	5	2	0	0	2	0	0	0	1	0	0	1	3	1	0	0	0	4	7	0	0	0	1	0	0	1	0	0	0	1	5	1	0	0	0	5	2	0	3	3	1	0	0	0	1	0	1	0	0	0	3	0	0	3	0	0	2	2	0	5	1	2	0	0	2	0	2	1	2	6
cell_type3_288	0	0	0	0	1	4	0	0	5	2	0	0	0	0	0	0	2	0	0	0	0	3	0	3	0	0	1	0	2	1	2	14	0	1	1	0	1	0	0	2	0	2	4	0	0	0	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	2	0	1	0	1	1	0	0	0	0	0	2	1	0	5	0	0	3	0	0	0	7	1	2	2	0	0	0	0	0	0
cell_type3_289	3	0	0	1	1	2	1	0	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	2	0	3	4	0	1	0	22	1	4	3	0	0	1	0	0	1	1	3	0	0	0	0	0	0	0	7	0	2	0	1	0	0	0	1	0	1	1	0	1	0	0	3	0	0	0	0	0	2	1	0	1	0	0	1	0	0	1	3	0	7	1	1	1	0	0	1	4	4	1	0	0	0	0	3	0	3
cell_type3_290	1	0	0	0	0	3	0	4	8	3	0	0	1	0	0	0	1	2	1	5	0	0	1	0	0	0	1	0	9	0	1	5	8	0	0	0	0	0	2	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	2	1	1	3	0	2	2	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	2
cell_type3_291	0	0	0	1	2	4	0	1	9	2	0	3	0	1	0	1	5	5	0	2	0	2	0	0	0	1	0	0	2	0	6	0	2	0	0	1	2	0	0	0	0	3	3	0	0	2	0	1	0	20	0	0	0	1	0	4	0	5	2	0	1	0	0	0	0	3	1	0	0	0	0	2	0	1	0	0	1	0	0	1	0	0	5	4	0	0	0	1	0	1	4	0	0	1	0	0	0	0	0	0
cell_type3_292	0	0	0	7	1	1	0	0	7	0	0	5	0	0	0	1	0	1	0	3	0	0	0	1	1	0	0	0	3	5	6	2	1	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	3	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	2	0	2	0	0	2	0	4	0	0	0	1	0	0	0	10	0	2	5	1	0	0	0	0	0	0	0	13	0	0	0	0	3	0	1
cell_type3_293	0	0	0	1	0	0	0	1	1	0	0	4	0	0	0	2	0	0	0	1	0	0	3	0	0	6	0	0	6	1	2	6	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	2	1	0	7	0	0	1	0	0	0	0	2	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	1	0	1	6	1	0	1	0	0	0	0	0	0
cell_type3_294	1	0	3	10	0	3	1	1	2	0	0	9	3	1	0	0	1	0	0	0	0	0	2	6	0	1	0	0	0	1	9	0	1	1	0	0	0	3	0	0	0	0	3	2	0	0	0	0	0	2	0	0	0	0	2	0	0	1	9	0	3	0	1	0	0	6	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	2	5	0	2	6	0	0	5	6	0	0	0	1	5	0	0	0	1
cell_type3_295	1	0	2	6	1	4	0	3	15	1	0	5	0	0	0	3	2	0	0	0	0	1	0	0	0	10	0	0	6	0	4	0	1	0	0	0	3	0	0	0	0	2	0	1	1	0	0	0	0	0	0	3	0	0	0	1	0	0	1	1	6	3	1	0	0	1	1	6	0	4	0	1	4	2	0	0	0	0	0	0	3	0	0	1	0	2	1	0	1	0	3	1	0	1	0	3	0	0	0	1
cell_type3_296	0	3	0	2	0	5	2	5	5	1	0	8	0	0	1	1	1	2	0	1	0	0	0	3	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	2	0	1	1	0	0	1	6	0	0	4	1	1	0	0	0	0	1	1	2	0	0	0	0	9	1	7	0	0	0	4	4	0	0	0	1	0	0	0	0	0	0	1	0	0	11	0	0	15	0	8	2	0	0	6	1	0	0	0
cell_type3_297	1	0	1	7	0	0	1	0	1	0	0	17	1	0	2	0	0	2	0	0	0	2	0	2	0	0	0	1	12	0	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	1	3	0	2	0	0	0	0	0	2	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0
cell_type3_298	1	1	0	5	0	1	0	0	2	0	0	0	2	0	0	0	0	2	0	0	0	0	5	0	0	1	0	0	3	1	5	0	3	0	0	0	2	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	12	1	2	0	2	0	0	0	0	0	5	1	1	0	1	5	0	3	2	1	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	2	1	0	0	0	0	0	0	1	0
cell_type3_299	0	2	3	3	1	1	1	0	2	0	0	4	0	0	3	4	0	3	1	1	0	1	0	1	0	2	2	0	2	0	1	1	0	3	0	0	0	0	1	0	0	1	3	1	0	0	0	6	1	1	2	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	1	1	0	2	1	0	5	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	2	17	0	0	1	0	0	1	0	1	3
cell_type3_300	1	1	0	2	0	0	0	0	0	0	3	0	0	0	2	0	1	6	2	0	0	1	0	3	0	1	0	0	3	1	14	2	0	0	0	0	1	2	0	2	0	0	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	5	1	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	6	0	3	1	2	0	9	1	4	0	0	0	0	1	0	0	7
cell_type3_301	0	0	0	6	4	1	0	1	1	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	1	0	2	1	0	3	3	2	0	0	0	4	0	0	0	0	1	2	0	1	2	0	0	1	1	0	1	0	0	1	0	0	2	4	0	3	0	0	0	0	1	0	0	0	1	0	3	2	2	0	2	0	0	3	0	0	1	0	2	0	1	0	0	0	1	0	0	0	0	0	6	0	0	0	1
cell_type3_302	1	0	0	1	1	1	0	0	6	0	0	1	0	1	0	2	4	0	1	0	0	0	1	0	0	1	3	0	0	3	2	7	0	2	0	4	0	2	0	0	0	1	5	0	0	0	0	0	0	14	0	0	0	0	0	0	0	3	2	6	0	0	0	0	0	7	0	4	1	3	2	0	0	0	1	1	0	0	0	0	0	0	3	2	3	1	0	0	0	1	0	2	0	0	0	0	0	0	0	2
cell_type3_303	2	1	0	2	0	0	1	2	4	2	0	11	3	1	0	1	0	1	1	2	0	0	1	2	0	0	0	0	8	2	1	0	3	2	2	0	1	1	0	0	1	0	6	0	0	0	0	0	1	3	0	0	0	0	0	1	0	0	1	3	8	0	0	0	0	1	1	3	0	0	1	0	1	0	0	5	2	0	0	0	0	2	1	0	0	1	3	0	0	1	5	10	1	0	0	2	0	3	0	7
cell_type3_304	0	0	1	2	0	2	1	0	1	0	0	7	0	0	0	1	2	0	1	0	0	2	0	3	0	0	6	0	0	0	5	1	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	2	0	0	0	0	1	0	0	1	0	2	0	0	2	0	0	0	1	0	0	3	0	0	0	0	0	1	2	0	0	0	0	0	1	0	2	2	1	0	1	0	0	10	0	9	0	0	1	0	0	0	0	2
cell_type3_305	0	0	1	1	0	1	0	0	1	3	0	2	0	0	0	1	0	0	0	1	0	1	0	0	0	2	0	1	1	1	5	0	0	1	0	0	0	1	0	0	0	2	5	0	1	1	0	0	1	7	0	2	0	0	1	0	0	0	0	0	3	0	3	0	0	14	0	4	0	4	0	0	6	3	0	0	1	0	0	0	8	4	1	0	3	1	0	0	0	4	0	6	0	0	0	0	0	0	0	3
cell_type3_306	0	0	0	15	0	1	0	0	1	0	0	14	0	0	1	0	0	0	2	2	0	0	1	0	0	0	0	0	4	0	2	1	2	0	0	0	0	3	1	3	0	1	2	1	0	0	0	1	0	13	0	0	0	1	6	0	0	2	1	0	4	1	0	0	0	10	0	3	0	6	0	1	1	0	2	0	0	0	0	2	0	0	1	2	1	1	1	2	0	1	6	6	0	0	0	0	0	0	0	1
cell_type3_307	0	0	1	7	0	1	0	3	2	2	0	2	2	0	0	0	1	1	0	0	0	0	1	1	0	0	10	0	3	5	3	0	1	1	0	0	1	4	0	2	0	0	3	1	0	0	0	0	0	0	1	0	0	0	1	2	0	1	0	2	0	0	1	0	0	14	0	1	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	5	2	0	0	0	0	2	0	1	0	0	0	0	4	0	0	1
cell_type3_308	0	0	0	1	1	0	0	0	1	0	0	4	1	0	1	0	1	9	1	0	0	0	2	1	0	0	2	0	4	0	8	0	0	1	2	0	1	4	0	2	0	6	5	0	2	0	0	1	3	5	0	2	0	0	0	0	0	0	4	0	11	0	0	0	0	1	2	0	1	0	1	1	2	0	0	0	0	1	1	0	0	1	1	4	1	0	0	1	0	14	11	4	0	0	0	0	0	0	0	3
cell_type3_309	1	0	0	3	0	3	0	3	2	1	0	1	2	1	0	4	0	0	0	2	0	0	2	0	0	0	0	0	1	1	11	3	1	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	2	0	1	1	0	0	3	0	1	2	0	3	0	0	1	0	1	0	8	0	0	1	0	0	0	2	1	0	0	0	0	2	0	0	9	0	1	0	0	0	3	4	2	2	0	0	0	0	0	0	2
cell_type3_310	2	0	0	0	1	0	0	0	12	1	0	2	1	0	1	2	1	0	0	0	0	1	1	0	0	3	3	0	3	0	14	2	1	2	0	0	1	0	1	0	0	4	6	0	1	0	0	0	0	0	0	1	0	0	0	0	0	4	2	2	1	0	0	0	0	1	0	4	0	2	0	0	0	1	0	1	0	0	1	0	1	0	1	2	1	0	2	0	0	3	8	1	1	0	0	0	0	0	0	3
cell_type3_311	3	0	0	2	0	1	0	2	2	1	0	5	0	0	0	1	1	0	2	2	0	0	0	8	0	2	3	0	2	0	0	1	12	1	1	0	3	1	0	0	0	6	8	0	1	0	0	1	0	5	0	1	0	1	0	6	0	0	1	0	0	0	1	1	0	3	0	5	3	1	0	1	5	0	0	0	0	1	0	0	1	0	0	3	1	0	9	1	0	1	4	6	3	0	1	0	0	0	0	3
cell_type3_312	0	0	0	5	0	2	1	0	1	0	0	9	0	0	0	0	1	2	2	1	1	0	0	0	0	4	4	0	0	0	2	0	6	6	0	0	1	1	0	0	0	1	0	1	0	1	0	1	0	2	0	0	1	0	1	1	0	0	12	2	5	0	0	0	0	1	3	0	2	3	2	0	0	0	0	0	4	0	1	0	0	0	0	0	1	0	1	0	0	4	1	0	0	0	2	3	0	0	0	0
cell_type3_313	0	0	2	2	2	3	0	0	15	1	0	2	1	1	0	1	2	2	0	1	0	0	0	0	0	0	0	0	11	1	12	0	0	8	0	5	6	3	0	2	0	2	7	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	6	1	1	0	1	0	4	0	0	0	0	0	0	5	0	5	3	1	3	19	0	1	6	0	0	0	0	0	0	0	1	0	0
cell_type3_314	1	0	2	2	1	0	0	1	1	0	0	5	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	2	0	1	0	0	0	0	0	1	0	0	3	1	0	0	0	0	1	4	0	1	0	0	1	5	0	0	3	0	0	0	0	0	1	0	1	5	0	7	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	1	6	0	0	0	9	1	4	0	1	0	0	0	0	10
cell_type3_315	6	0	1	0	0	0	0	1	11	1	0	2	0	1	0	4	0	0	0	0	1	0	3	1	0	1	4	0	2	2	0	1	0	1	0	0	0	0	1	0	0	2	5	1	0	1	0	2	0	0	1	5	0	0	2	8	0	2	0	0	1	0	2	1	0	10	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	0	1	1	0	0	10	1	2	0	0	0	2	0	0	0	3
cell_type3_316	1	0	0	0	1	0	0	0	2	3	0	7	1	0	0	1	0	2	0	1	0	0	0	6	0	0	2	0	0	0	14	2	8	0	0	0	0	0	1	1	0	8	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	2	0	1	3	0	0	0	0	0	0	10	0	4	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	2	4	0	0	0	0	0	0	0	7
cell_type3_317	1	0	0	1	0	3	0	0	2	0	0	0	3	0	0	1	0	0	0	0	0	2	0	4	0	4	0	1	1	0	2	0	2	0	0	0	1	1	0	1	0	5	0	1	0	0	0	0	1	5	0	1	0	0	1	0	0	1	0	1	3	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	2	0	5	0	0	0	0	0	3	7	2	1	0	1	1	1	0	4	6
cell_type3_318	2	0	0	0	3	5	0	0	0	0	0	6	2	0	0	1	9	0	2	0	0	0	0	1	0	0	0	4	3	0	4	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	2	2	2	0	0	0	0	8	4	9	1	1	0	0	2	0	0	3	0	0	0	0	0	0	1	0	2	0	0	0	0	8	1	0	2	1	0	0	1	2	0	1
cell_type3_319	3	0	1	15	1	5	0	0	6	0	0	11	0	0	0	1	3	6	0	0	0	1	0	0	0	3	1	1	17	1	13	2	0	0	0	0	0	0	3	1	0	2	4	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	1	0	7	1	3	0	0	0	2	0	0	0	0	0	0	0	1	1	2	0	0	11	0	0	12	1	0	0	0	0	0	2	1	0	7
cell_type3_320	2	0	2	13	1	0	0	0	0	0	0	6	0	0	0	0	1	0	1	1	0	1	2	0	0	2	0	0	4	0	12	0	4	0	0	0	1	2	0	1	0	2	4	0	0	1	0	0	1	5	1	2	0	0	1	0	0	1	2	1	0	2	0	0	0	6	0	1	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	3	1	1	5	0	0	0	3	3	0	0	0	0	0	0	1	1
cell_type3_321	0	0	0	1	0	1	5	1	3	1	0	3	4	0	0	3	0	2	3	1	0	5	1	0	0	3	0	0	0	0	3	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	9	0	0	0	0	8	0	0	0	0	2	0	2	1	6	1	4	4	1	0	0	0	0	0	0	0	0	0	3	0	0	4	1	0	1	6	2	0	0	1	1	0	0	0	3
cell_type3_322	2	0	2	1	2	0	1	0	3	1	0	6	0	0	0	1	1	1	2	0	1	1	2	0	0	2	0	1	0	0	2	3	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	6	1	0	0	0	0	0	0	1	0	2	1	0	3	1	0	0	0	8	0	6	0	5	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	1	2	2	10	9	0	0	1	10	0	1	0	1
cell_type3_323	2	2	3	7	1	0	0	0	1	0	0	4	0	0	0	0	3	0	1	0	1	0	1	2	0	0	2	1	2	0	2	3	4	0	0	1	0	0	0	1	0	4	2	0	0	1	0	1	3	0	0	3	0	1	0	0	0	0	4	0	4	0	0	0	0	4	1	3	1	2	2	0	0	1	0	0	0	0	0	0	0	0	2	2	1	0	3	0	0	5	7	0	0	1	0	1	0	0	0	8
cell_type3_324	1	0	3	0	0	2	0	1	14	0	0	4	0	1	1	3	3	0	2	0	0	0	1	0	0	1	1	1	1	0	5	0	0	0	0	0	2	0	0	1	0	1	1	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	1	2	0	0	2	0	0	0	0	1	0	1	1	0	0	0	0	14	1	0	3	0	0	2	7	1	0	0	0	2	0	1	0	5
cell_type3_325	0	0	1	5	0	0	0	0	5	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	9	0	0	6	0	3	1	3	0	1	11	1	2	0	0	0	4	1	0	0	2	0	2	0	5	0	4	1	0	0	0	0	0	4	4	1	1	0	0	0	0	0	1	1	1	0	0	6	0	0	0	0	0	0	0	0	0	6	4	0	1	12	0	0	8	1	1	3	2	1	0	0	0	0	1
cell_type3_326	0	1	0	0	1	0	0	3	1	0	0	2	0	0	1	4	1	0	0	2	0	4	2	2	0	1	0	2	1	0	7	3	1	1	0	1	0	1	1	0	0	2	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	5	0	3	0	0	0	0	11	0	0	1	1	0	1	0	0	1	0	0	0	1	0	0	4	1	1	1	0	0	4	2	0	1	0	0	1	0	0	0	3
cell_type3_327	0	0	2	23	1	1	0	0	3	0	0	6	0	0	2	0	4	1	0	0	0	2	2	0	0	3	2	0	0	1	3	0	3	1	0	0	2	0	2	0	0	0	1	1	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	5	2	17	0	1	0	0	0	0	0	2	1	0	0	1	2	0	2	8	4	0	5	0	1	3	5	2	1	0	0	0	0	1	0	4
cell_type3_328	4	0	1	2	1	0	0	0	7	1	0	3	0	1	1	0	0	1	0	1	1	1	3	2	0	0	1	0	0	0	3	4	1	1	0	0	0	0	0	1	2	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	0	8	0	6	1	0	0	0	7	0	0	1	1	0	1	0	0	0	0	0	0	2	0	3	2	0	7	1	2	0	1	0	1	0	0	0	0	1	0	0	2
cell_type3_329	1	0	0	1	0	0	0	0	2	1	2	5	0	1	0	0	1	0	1	1	0	0	2	1	0	0	0	0	1	0	0	1	2	0	0	0	2	0	0	0	0	1	2	2	0	0	0	1	1	1	0	0	0	0	0	1	0	1	3	1	6	0	1	0	0	1	0	6	5	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	4	0	4	0	0	0	4	2	0	0	0	1	2	1	0	4
cell_type3_330	0	0	0	4	2	0	0	2	0	0	0	7	0	0	2	0	3	5	0	2	0	0	3	3	0	1	2	1	1	0	6	3	0	10	1	0	1	1	0	0	0	0	6	0	0	0	0	3	5	5	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	2	1	5	1	2	1	0	0	0	0	0	0	0	0	0	1	0	2	3	4	0	3	0	0	3	1	1	6	0	0	0	0	1	0	4
cell_type3_331	3	0	0	3	0	3	0	1	2	1	0	0	0	0	0	0	3	0	0	4	0	1	1	1	0	0	0	0	1	1	2	1	1	1	1	0	2	0	0	0	1	2	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	14	3	1	0	2	0	0	2	0	5	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	0	7	0	1	0	3
cell_type3_332	1	0	3	1	0	0	0	0	7	0	0	4	4	0	0	1	0	1	0	2	0	2	1	0	0	1	2	0	0	0	4	0	0	0	0	2	1	0	1	1	0	0	2	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	2	1	0	0	3	0	7	1	4	0	1	2	1	0	1	1	0	0	1	0	4	0	2	0	0	3	0	0	6	0	1	0	0	0	1	0	0	0	5
cell_type3_333	0	0	1	4	2	1	0	0	1	3	0	2	3	0	0	0	1	0	0	1	0	3	0	0	0	0	1	0	4	0	3	2	3	1	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	8	0	0	0	0	1	0	0	1	2	0	1	0	0	0	0	1	1	9	1	0	0	1	0	1	0	1	0	1	0	0	0	0	2	1	2	0	0	3	1	1	4	1	4	0	0	0	0	1	1	3
cell_type3_334	2	0	1	1	1	0	0	0	5	0	0	13	0	2	0	0	0	0	0	2	1	1	0	3	0	14	0	0	6	2	1	6	1	1	0	0	0	0	0	3	1	5	2	0	0	0	0	2	0	5	0	2	0	0	0	3	1	1	0	0	6	0	0	0	0	0	0	0	4	6	0	2	1	4	0	0	0	0	0	1	0	0	7	7	2	2	1	0	0	0	5	0	0	0	0	8	0	0	1	1
cell_type3_335	1	0	1	7	0	0	0	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	2	0	0	5	0	1	1	0	3	1	0	1	1	0	1	0	0	0	0	3	1	0	0	1	0	0	0	8	0	0	0	0	1	1	0	0	1	2	7	0	0	0	0	2	0	1	0	3	0	1	0	1	2	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	8	1	0	2	0	1	0	1	0	0
cell_type3_336	1	0	0	2	2	3	0	0	0	1	0	4	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	5	1	0	2	2	5	0	0	2	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	3	0	1	0	6	0	0	3	0	5	0	0	0	0	2	1	0	0	7	0	0	0	3	0	1	2	0	0	0	2	0	2	1	0	2	1	0	0	6	6	2	3	0	1	0	0	0	0	0
cell_type3_337	2	0	0	0	0	0	0	1	2	0	1	3	0	0	0	4	0	0	0	0	0	0	1	1	0	0	4	0	1	0	0	2	0	0	0	0	1	0	0	1	0	2	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	5	0	0	0	0	0	2	1	5	2	0	1	0	0	1	0	0	0	1	0	0	0	0	2	1	4	4	0	0	20	0	3	1	0	0	0	0	0	0	0
cell_type3_338	0	1	2	16	1	0	0	0	1	1	0	5	1	0	1	0	1	0	1	1	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	1	1	1	1	0	5	2	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	0	1	0	1	0	4	0	1	0	1	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	1	3	0	0	1	1	1	0	0	3
cell_type3_339	0	0	2	1	1	1	1	0	2	0	2	6	0	0	0	0	0	0	0	0	0	2	1	0	0	3	2	0	3	0	14	0	0	0	0	0	1	2	0	0	0	1	4	0	0	1	0	0	1	4	0	1	0	0	2	5	0	1	4	2	0	0	0	0	0	4	4	1	0	1	1	2	0	0	0	1	3	1	0	0	0	0	0	2	0	1	0	1	0	1	3	3	0	0	0	0	0	0	0	0
cell_type3_340	0	0	1	3	4	1	0	4	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	8	0	2	3	1	1	0	0	0	0	0	0	0	5	0	0	0	0	1	1	1	0	0	0	0	0	0	5	0	0	0	0	4	0	0	0	0	1	0	4	0	3	1	0	0	1	1	1	2	0	0	0	0	0	0	0	3	0	1	0	0	5	4	0	10	0	0	2	0	1	0	1
cell_type3_341	0	1	1	5	3	0	1	1	2	2	1	4	0	0	0	0	1	1	0	0	0	0	2	4	0	7	0	1	0	0	7	1	1	1	0	0	3	4	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	3	0	2	0	1	0	0	0	3	0	4	0	0	0	2	1	4	0	0	0	0	0	0	3	1	2	3	0	0	7	0	0	1	8	0	2	0	0	2	0	0	0	4
