gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
cell_type3_279	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1	1	1	4	2	0	0	2	0	0	0	0	0	2	1	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	12	4	2	0	0	0	0	2	0	1	0	0	3	0	1	8	0	3	0	0	1	1	0	0	0	0	4	0	0	5	0	1	0	1	0	4	4	2	0	2	1	5	2	0	0	0	1	1	4	0	0	0	2	0	0
cell_type3_280	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	2	1	0	0	1	0	0	0	0	0	0	0	3	0	0	6	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	3	0	0	0	0	3	5	16	2	0	0	0	0	0	0	0	2	1	0	0	1	1	0	0	0	1	0	1	2	1	0	7	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0
cell_type3_281	0	1	6	1	0	1	0	0	0	0	0	4	2	0	4	1	2	3	5	2	0	0	6	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	3	2	2	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0	5	9	2	0	2	0	2	0	0	0	0	3	0	1	3	1	4	0	0	2	5	1	1	0	0	0	0	1	1	3	1	0	0	0	1	0	1	0	0	1	8	1
cell_type3_282	0	0	1	0	0	0	0	0	0	0	2	2	0	1	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	2	3	1	0	0	2	0	0	0	0	4	0	0	1	0	0	0	0	1	0	2	0	0	5	0	1	0	5	2	0	5	2	2	0	2	0	4	0	0	1	0	1	0	1	1	0	0	1	4	0	0	0	5	1	7	0	0	5	0	0	0	0	0	0	1	0	0	0	3	1
cell_type3_283	0	0	7	0	0	0	0	1	0	0	0	0	1	0	2	2	0	0	0	1	0	0	5	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	2	0	3	0	15	4	5	7	6	2	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	2	2
cell_type3_284	0	0	2	3	0	0	0	0	0	0	0	3	0	0	1	1	0	2	0	0	1	0	3	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	2	3	1	4	18	0	0	0	2	1	0	0	0	1	0	1	0	0	2	1	0	0	0	0	0	1	2	1	0	0	1	3	0	0	0	0	3	0	2	0	0	1	2	0
cell_type3_285	0	0	2	3	1	1	0	2	0	0	0	0	0	0	2	0	0	0	0	3	0	0	1	0	3	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	2	3	2	0	1	0	3	10	6	1	0	10	0	0	0	0	1	0	0	1	3	0	0	0	0	0	1	0	1	2	0	2	0	4	1	0	1	0	0	0	2	1	0	2	0	3	0
cell_type3_286	0	0	0	0	1	0	0	4	0	0	0	6	0	2	0	0	1	0	0	1	0	1	6	3	0	0	0	1	1	2	2	1	7	0	0	0	0	0	2	2	1	0	0	0	0	0	2	0	0	2	0	0	1	1	0	1	0	1	1	5	12	8	1	0	2	1	0	0	0	0	0	0	0	4	0	2	0	0	0	6	0	0	0	1	2	0	2	3	0	0	0	0	0	0	1	0	0	0	5	1
cell_type3_287	0	2	2	0	1	0	0	0	0	0	0	3	0	0	2	0	1	1	2	0	0	0	3	1	0	0	0	0	2	0	1	2	1	0	0	0	0	0	0	0	11	0	1	0	0	3	0	0	1	0	0	0	1	2	0	1	0	3	1	0	0	0	0	0	0	0	0	0	1	0	1	5	0	6	1	0	0	0	3	1	2	1	0	0	13	3	1	0	0	0	0	0	0	0	1	0	0	0	4	0
cell_type3_288	0	1	0	1	1	1	0	0	1	0	1	0	0	0	0	1	0	0	3	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	1	0	0	0	0	0	1	2	0	0	0	0	4	6	7	7	1	0	1	0	1	0	0	1	1	1	1	0	3	0	0	0	0	0	0	2	0	0	8	0	3	3	1	1	0	0	0	2	3	0	0	1	5	1
cell_type3_289	0	0	0	3	4	0	0	1	0	1	2	1	1	0	1	0	0	3	1	0	0	0	3	0	0	0	0	0	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	1	0	0	0	0	8	1	3	1	1	0	0	0	0	0	1	0	0	6	4	0	1	0	0	0	0	1	1	0	5	0	0	2	0	0	0	0	0	0	0	0	0	1	3	1
cell_type3_290	0	0	6	1	0	0	0	0	0	0	0	5	0	0	5	0	0	2	0	0	0	0	1	2	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	3	0	0	0	6	7	0	0	0	1	5	8	3	0	0	0	0	1	0	0	1	0	16	5	1	0	0	0	0	0	1	0	1	0	0	1	0	0	7	0	4	0	1	0	0	1	0	0	0	2	0
cell_type3_291	0	1	0	1	0	0	3	1	0	0	0	0	0	0	7	0	0	1	1	0	0	0	1	0	0	0	0	2	0	0	1	4	2	0	4	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	4	11	0	5	2	0	3	1	0	0	2	0	15	0	1	0	0	1	0	2	0	0	0	3	0	4	0	1	1	3	1	0	0	0	0	0	0	1	0	1	0
cell_type3_292	0	0	0	1	0	0	0	6	0	0	0	0	0	1	2	0	1	0	2	3	0	0	0	0	0	0	0	2	1	0	1	4	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	3	0	11	6	0	1	0	0	1	0	0	7	1	0	0	0	2	0	0	0	1	0	2	4	4	1	13	0	1	2	0	0	1	0	1	0	1	0	1	0	0	0
cell_type3_293	1	0	3	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	7	1	1	0	0	0	0	0	3	0	0	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	8	1	0	0	0	0	1	22	5	3	0	1	0	2	0	0	0	1	0	1	4	2	0	1	0	0	0	0	2	3	0	4	1	0	2	1	0	0	0	2	1	0	0	3	2	3	0
cell_type3_294	0	0	0	0	0	0	4	1	0	0	0	2	0	1	1	0	3	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	4	0	6	0	0	1	3	0	0	3	2	0	0	0	1	1	1	26	0	8	10	1	1	0	0	3	1	0	0	1	0	0	1	1	2	0	0	1	5	0	0	1	0	0	10	0	4	0	0	0	0	0	0	0	2	0	0	0	6	2
cell_type3_295	0	0	2	1	0	0	2	0	0	1	0	2	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	2	0	1	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	2	19	0	2	1	1	1	1	3	7	4	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	5	0	0	0	0	0	4	0	0	4	0	0	0	3	0	3	0	2	1	0	4	0
cell_type3_296	0	0	5	2	0	0	2	0	0	0	0	3	1	1	2	1	1	0	0	0	1	0	4	0	0	1	0	1	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	3	0	0	0	0	3	0	6	5	2	0	3	0	0	0	0	0	0	0	3	14	1	0	0	0	0	0	1	1	2	2	0	16	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0
cell_type3_297	0	0	2	0	1	0	0	0	0	0	0	1	0	0	3	1	4	1	2	2	0	0	3	2	0	0	0	0	5	0	0	3	0	0	0	0	5	0	0	0	0	0	0	0	1	12	1	0	0	3	0	0	0	7	0	3	1	8	0	3	13	8	2	0	4	0	0	1	0	0	0	4	0	0	2	0	1	0	3	0	0	1	5	2	3	0	1	1	2	0	0	1	0	1	1	0	1	1	0	0
cell_type3_298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	4	0	0	0	0	0	0	0	0	0	0	7	0	10	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	1	1	0	2	0	0	1	2	2	0	0	0	0	8	3	2	0	0	0	0	0	0	0	5	0	1	0	1	0	0	1	0	0	0	0	1	3	0	1	0	1	0	0	0	0	0	0	1	0	0	0	2	6	1
cell_type3_299	0	0	0	1	0	0	0	2	0	0	0	7	0	2	0	0	0	0	0	0	0	5	1	3	0	0	0	0	2	0	1	1	0	1	0	3	0	2	0	0	0	0	0	0	0	1	4	0	0	1	0	0	0	2	0	3	3	0	4	2	3	0	1	2	1	1	0	0	0	0	0	0	0	4	1	0	0	0	4	0	1	4	0	1	2	3	4	4	0	0	0	1	0	1	2	0	0	2	1	1
cell_type3_300	0	0	1	1	0	0	0	2	0	0	0	0	1	0	1	1	0	0	0	2	1	2	1	0	5	1	0	0	2	0	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	1	0	2	15	3	6	0	1	0	0	0	0	0	0	1	0	1	5	1	0	0	0	1	0	2	6	1	15	4	4	0	0	1	0	0	0	2	1	0	0	0	5	1
cell_type3_301	0	0	0	0	0	0	0	2	0	0	5	0	0	0	1	0	0	0	1	0	0	3	4	1	0	0	0	0	2	0	3	1	0	0	2	0	3	0	1	0	0	0	0	0	0	6	1	0	0	0	0	0	1	9	0	1	0	0	0	0	4	0	1	0	0	0	0	0	0	1	1	1	0	6	1	0	0	0	0	1	0	0	2	1	3	3	2	0	3	0	0	0	0	1	0	0	0	1	4	0
cell_type3_302	0	2	0	2	0	0	0	1	0	0	1	0	1	0	3	0	1	0	0	0	2	0	1	0	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	0	4	0	0	0	0	4	3	0	0	3	1	0	0	0	0	0	0	27	0	2	23	3	1	0	1	0	2	0	0	2	0	0	3	0	1	0	0	0	0	3	1	2	4	0	3	0	1	2	0	0	0	0	0	1	2	0	0	0	3	0
cell_type3_303	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	10	0	0	0	0	1	1	0	0	10	0	0	0	1	0	0	1	0	0	1	0	0	0	5	3	0	0	0	0	0	1	4	0	1	0	0	0	5	8	1	6	1	0	0	1	0	0	2	1	4	0	0	1	0	0	0	0	0	0	0	2	0	7	0	1	2	0	0	0	0	0	0	2	0	0	0	4	0
cell_type3_304	0	1	1	0	0	2	0	0	0	0	0	2	0	1	1	0	0	0	2	0	0	0	2	1	0	2	0	0	0	0	3	0	0	1	0	0	0	1	0	0	1	0	0	0	0	4	3	0	0	2	0	0	0	7	6	1	0	2	6	1	8	0	1	0	2	0	0	0	0	0	0	2	1	0	3	0	0	0	1	0	0	5	0	1	2	0	0	6	1	1	0	0	0	2	0	0	0	0	2	0
cell_type3_305	0	0	6	0	0	0	4	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	9	0	2	0	0	2	0	0	3	1	1	0	0	0	0	0	1	0	0	0	0	0	0	6	2	0	0	0	0	0	0	10	0	4	0	0	2	10	23	0	0	0	2	0	0	0	0	3	0	1	1	1	0	0	0	1	0	0	0	0	6	0	9	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0
cell_type3_306	1	0	0	2	1	0	0	1	0	0	2	0	0	0	4	1	4	0	0	6	0	0	14	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	2	0	4	0	0	0	0	0	1	0	0	0	0	0	1	2	0	1	0	1	0	5	13	0	3	0	2	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	8	0	0	0	1	0	0	0	0	0	1	0	0	0	4	1
cell_type3_307	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	0	1	0	0	0	1	4	1	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	1	0	3	0	0	1	3	0	0	0	6	0	2	9	0	0	0	0	0	1	0	0	1	0	6	1	1	0	0	0	0	0	0	0	0	1	1	1	3	0	1	0	0	0	0	0	1	0	0	1	2	1	1
cell_type3_308	2	0	1	2	0	0	0	1	0	0	1	2	1	0	0	0	2	1	0	0	0	0	0	1	0	0	0	1	2	1	0	13	4	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	6	0	0	2	5	1	0	4	0	1	0	11	1	0	3	10	0	0	0	0	1	4	2	1	1	6	0	0	0	0	0	0	0	3	0	2	1	1	6	1	0	0	0	0	0	0	0	0	0	1	0
cell_type3_309	1	0	0	0	0	0	0	2	0	0	0	5	0	0	1	1	0	1	3	0	1	0	5	0	0	1	0	0	0	0	3	15	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	8	0	2	0	3	4	3	1	6	3	2	7	0	1	0	0	2	0	4	0	4	0	0	0	1	2	1	0	0	10	0	4	0	1	3	0	1	0	0	0	4	0	2	0	1	0	0
cell_type3_310	0	1	6	0	0	0	2	0	0	0	2	1	5	0	4	0	1	1	1	1	1	0	1	3	0	0	0	0	0	0	0	4	0	1	0	0	0	0	2	0	1	0	2	0	0	0	0	0	0	3	2	0	0	2	0	0	0	5	0	7	1	0	2	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	5	1	1	1	2	1	4	2	0	0	0	0	0	0	0	0	1	0	0	0	3	0
cell_type3_311	0	0	2	4	2	0	0	0	1	0	3	3	0	1	0	0	0	3	4	3	2	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	3	0	3	2	2	0	1	0	0	0	3	0	1	0	0	4	0	0	1	8	0	0	2	0	0	1	0	1	0	0	0	0	0	5	0	0	1	0	1	0	0	0	0	18	2	1	14	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0
cell_type3_312	0	0	1	1	0	0	0	3	0	1	0	1	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	5	1	0	0	0	1	0	0	0	4	1	0	0	1	4	3	0	3	0	12	2	2	0	1	0	3	3	3	0	0	1	3	1	0	4	0	0	0	3	0	0	2	1	1	8	0	1	0	0	0	0	0	5	0	1	0	0	0	1	1
cell_type3_313	0	0	0	5	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	13	1	0	1	1	1	0	0	0	1	6	0	0	2	0	0	3	1	9	0	2	0	0	4	0	0	0	3	0	0	0	1	7	1	0	8	0	14	4	0	0	1	0	2	0	1	0	0	0	6	0	0	0	0	0	0	8	0	2	0	0	0	5	0	4	2	1	0	0	0	0	0	0	0	0	0	0	1
cell_type3_314	0	0	1	0	0	0	0	1	0	0	1	1	0	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	3	2	0	1	0	0	1	0	0	1	9	0	2	0	0	4	3	0	1	1	1	0	1	6	2	1	1	2	3	4	4	0	2	2	0	1	1	0	0	0	0	6	0	7	9	0	0	2	0	1	1	7	1	0	4	2	1	0	3	0	0	0	0	0	0	0	0	0	4	0
cell_type3_315	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	4	0	0	0	0	1	2	0	0	0	0	0	7	3	1	1	0	2	1	0	11	1	1	0	0	0	2	0	0	0	1	1	2	0	5	0	0	0	0	0	0	0	0	1	5	0	0	1	1	1	0	0	1	1	1	0	1	3	1	2
cell_type3_316	0	2	0	3	0	0	0	0	2	0	0	0	1	1	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	3	0	4	0	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	2	1	0	2	2	11	4	12	1	1	0	0	3	0	1	0	0	6	6	7	1	0	0	2	0	0	0	1	0	3	6	2	0	2	0	0	0	0	0	2	2	0	1	0	4	0
cell_type3_317	0	0	5	0	1	0	0	0	3	0	0	0	1	0	0	1	0	0	1	0	3	0	4	0	2	1	0	0	5	0	0	0	0	0	1	0	0	0	2	0	17	0	2	0	0	1	2	0	0	2	0	0	0	2	2	0	2	7	2	1	10	10	1	0	0	0	0	0	0	0	1	1	2	3	6	2	1	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
cell_type3_318	0	0	0	13	0	0	0	0	0	0	1	2	0	0	1	1	1	0	0	0	2	2	1	0	0	0	0	0	2	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	3	0	0	0	1	4	1	9	0	0	0	2	0	0	0	1	0	2	2	0	7	6	0	2	0	0	0	1	0	4	0	6	0	0	1	1	0	0	0	0	2	1	1	0	0	0	0
cell_type3_319	0	0	8	1	5	0	0	1	0	0	0	0	1	0	0	1	1	0	2	0	0	1	0	0	0	0	0	0	1	0	0	1	11	0	0	0	1	1	1	0	0	1	8	0	0	3	1	0	2	0	0	0	2	3	3	0	1	5	1	6	7	1	4	0	2	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	1	0	7	2	7	1	4	0	0	0	0	2	0	0	2	0	0	1	2	1
cell_type3_320	1	0	1	0	1	0	0	0	0	0	0	0	0	0	13	0	0	2	4	6	1	1	1	0	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	0	9	1	0	0	0	1	1	0	2	0	5	0	0	3	4	1	0	0	1	10	11	0	0	4	0	0	0	0	0	1	0	3	1	0	1	0	2	3	7	1	4	1	3	2	5	1	1	0	0	0	0	0	0	0	1	0	0	0	2	0
cell_type3_321	0	0	7	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	2	1	0	9	0	0	0	0	0	0	2	6	1	0	0	0	0	0	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0	1	3	3	0	0	5	0	1	4	1	1	1	1	0	0	0	0	0	0	1	1	1	3	0	0	0	1	0	0	0	5	0	4	2	1	10	0	0	0	0	0	0	0	0	0	0	9	0
cell_type3_322	0	0	1	5	2	0	0	1	0	0	0	1	0	1	10	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	6	0	0	0	5	0	1	6	0	1	0	0	0	3	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0	0	2	0	0
cell_type3_323	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	3	1	1	27	6	3	0	0	0	1	0	0	4	1	5	0	1	1	0	0	0	0	1	0	0	6	1	2	0	0	6	0	0	0	0	0	1	1	0	0	2	2	0
cell_type3_324	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	2	0	0	0	5	0	0	9	0	0	0	0	0	0	0	2	1	0	0	1	0	3	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	2	1	2	1	0	0	0	4	8	2	0	0	1	0	0	0	0	2	1	0	0	2	1	0	0	0	1	0	0	0	0	0	7	1	1	3	0	0	0	0	0	1	1	0	0	0	0	0
cell_type3_325	0	1	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	3	0	4	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	4	0	1	2	1	0	0	6	2	0	0	3	0	0	0	0	0	2	2	0	0	0	2	2	13	8	0	0	1	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	2	3	2	4	0	6	2	1	0	0	1	0	0	0	0	0	1	0	0	1	0
cell_type3_326	0	1	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	1	0	0	0	2	0	0	0	1	0	0	1	0	2	1	0	1	0	0	0	0	0	7	0	1	1	0	2	0	0	1	4	4	0	0	0	19	1	0	8	2	5	1	0	1	3	0	0	0	0	0	0	1	4	3	1	0	0	0	5	2	0	1	0	0	1	16	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0
cell_type3_327	1	0	7	1	0	0	2	1	0	0	2	0	0	0	0	1	3	0	0	0	0	0	3	0	0	0	0	0	3	0	0	1	0	0	0	0	9	0	0	0	0	0	1	0	0	0	0	0	2	5	0	0	0	0	0	2	1	5	1	1	2	0	3	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	2	0	1	12	6	0	4	1	0	4	0	0	0	0	1	2	1	0	0	0	2	3
cell_type3_328	0	0	1	0	0	0	3	3	0	0	1	3	1	0	0	0	1	4	1	11	0	1	3	2	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	2	1	0	0	2	1	1	0	1	0	8	1	0	0	0	0	0	0	0	2	0	6	1	2	0	0	0	0	4	0	4	0	1	0	2	2	0	1	0	0	0	1	0	0	0	0	1	0	1	0
cell_type3_329	0	0	1	0	0	0	0	0	3	0	0	8	0	0	0	0	1	0	1	0	0	0	1	0	0	2	0	0	6	0	4	1	0	0	0	0	4	0	0	0	0	0	1	0	0	1	1	0	0	2	0	0	0	1	1	0	0	3	0	6	0	5	5	0	4	2	0	0	0	0	1	2	2	1	6	0	1	1	0	0	0	0	0	0	2	0	2	2	0	0	0	1	1	1	0	0	0	0	5	2
cell_type3_330	0	2	1	2	4	0	0	1	0	0	0	1	0	0	3	0	0	1	0	0	0	0	5	0	0	0	0	0	1	0	5	4	4	1	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	26	3	1	1	1	0	6	0	0	0	0	0	0	1	0	1	0	0	0	5	0	0	11	0	0	8	0	1	0	0	0	0	0	0	7	0	0	0	0	1	1
cell_type3_331	0	0	1	6	0	1	1	0	0	0	0	3	0	0	0	0	0	2	4	3	0	0	1	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	2	2	10	1	0	0	3	0	0	1	0	4	0	4	1	0	2	0	0	1	2	0	0	1	4	0	2	1	0	1	0	0	0	0	0	0	1	0	1	1	4	1
cell_type3_332	0	0	3	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	2	0	2	2	0	0	0	0	2	1	0	2	0	0	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4	2	0	0	0	0	1	3	2	0	4	0	0	0	0	0	0	1	1	0	3	0	0	0	1	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	1	2	0	1	0	5	1
cell_type3_333	0	0	0	0	0	0	0	0	0	1	14	2	0	1	4	0	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	5	0	0	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	2	4	0	2	1	1	1	0	4	7	1	0	3	0	0	0	0	2	0	0	1	2	2	0	0	0	1	0	1	1	0	0	5	0	0	2	1	1	0	0	0	1	0	0	0	1	11	0
cell_type3_334	0	0	0	3	0	2	1	0	0	0	0	3	0	0	6	1	1	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	2	1	3	0	0	1	0	1	0	1	0	3	0	0	5	0	0	8	11	9	10	0	0	0	1	0	0	0	2	1	0	0	0	0	5	0	0	4	0	0	1	0	5	0	15	3	5	2	0	0	0	1	0	0	0	0	0	0	2	0
cell_type3_335	0	0	4	2	0	0	0	3	0	0	2	5	0	0	2	0	0	11	0	0	0	0	1	0	1	0	0	0	6	0	2	2	0	0	0	0	0	2	0	0	5	1	1	0	0	4	0	0	0	0	0	0	2	1	2	0	2	1	4	4	5	0	2	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	4	0	1	2	1	1	9	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0
cell_type3_336	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	2	1	5	1	0	0	0	8	1	0	0	0	0	0	0	0	2	1	1	0	1	3	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	2	1	0	0	1	0	7	8	0	1	0	0	0	0	0	0	6	0	0	0	5	3	0	0	0	1	0	0	0	0	0	6	1	1	0	1	0	0	0	1	0	0	0	0	2	5	0
cell_type3_337	1	0	3	2	0	0	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	3	1	5	0	0	2	1	1	0	0	3	0	2	0	0	9	1	0	0	0	0	0	0	1	4	2	0	2	2	1	1	2	4	1	5	0	0	0	0	1	1	1	0	0	1	0	0	0	3	3	1	2	0	3	1	0	6	3	1	0	0	0	0	0	1	0	0	0	7	1
cell_type3_338	0	0	2	0	1	0	0	2	0	0	0	0	0	0	6	1	0	2	0	1	1	0	0	0	0	0	0	1	1	0	0	4	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	3	0	0	10	0	0	0	0	0	0	0	0	1	0	1	2	5	2	0	0	0	1	0	0	1	0	1	4	0	0	0	0	0	0	0	0	3	0	0	2	0	1	1
cell_type3_339	0	0	6	0	1	0	2	1	2	0	9	0	0	0	4	3	0	0	0	0	0	0	2	1	0	1	0	0	4	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	8	0	5	0	1	0	1	5	4	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	2	0	4	0	1	2	0	0	0	0	0	1	0	0	2	0	1	0
cell_type3_340	0	0	7	1	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	1	3	0	11	0	0	0	0	0	1	0	0	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	1	11	2	4	0	1	0	1	0	0	3	0	1	0	4	0	0	0	0	5	2	0	0	4	0	1	0	2	2	0	0	0	0	0	2	2	0	0	0	5	0
cell_type3_341	0	4	1	0	0	0	0	1	0	1	0	1	0	0	0	2	0	0	0	2	0	0	2	0	0	0	0	0	1	0	0	3	0	0	0	1	3	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	4	0	10	13	0	3	0	0	4	0	0	0	2	0	8	3	8	0	1	0	0	0	0	0	0	10	0	2	0	0	1	0	0	0	0	0	2	1	0	0	1	3	0
cell_type3_342	0	0	12	1	1	0	1	0	0	0	2	5	0	3	1	1	0	0	0	0	1	2	2	0	0	0	0	0	4	0	0	1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	4	0	2	2	3	4	13	4	0	0	0	1	0	0	1	1	1	0	5	2	0	0	1	0	0	0	0	4	0	4	0	0	1	4	0	0	1	0	4	2	0	0	1	2	0
cell_type3_343	1	0	2	0	2	0	0	0	0	0	10	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	4	29	0	1	0	1	0	1	0	0	1	1	1	0	2	1	0	0	0	0	0	0	0	3	3	11	0	3	4	1	0	0	0	1	0	1	0	1	2	6	0
