gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
cell_type3_528	8	6	2	0	2	0	0	0	0	1	0	0	1	2	1	1	1	3	0	0	1	0	0	3	0	1	3	1	0	0	0	2	0	0	0	0	0	0	1	0	4	2	2	7	0	0	0	0	3	4	0	0	2	4	2	0	0	0	1	0	2	0	0	0	1	0	2	6	4	0	0	0	0	0	2	0	4	0	0	0	2	0	0	0	0	1	0	2	0	3	2	1	1	0	6	0	0	0	0	0
cell_type3_529	4	10	34	0	4	0	0	1	0	2	0	0	0	0	3	0	1	3	0	0	0	0	0	5	0	0	1	0	0	1	0	0	0	0	0	1	0	2	0	0	0	2	2	10	0	4	3	2	1	1	0	0	0	4	2	0	0	0	4	0	6	0	0	0	0	0	1	0	0	4	0	1	0	0	0	0	5	0	0	0	2	0	0	0	4	0	0	6	0	3	2	2	4	0	6	2	8	0	0	0
cell_type3_530	4	0	25	2	1	0	1	5	0	0	0	0	0	0	0	0	2	5	0	0	2	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	3	0	1	0	1	1	2	1	0	0	1	2	0	0	3	1	1	1	0	2	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	6	0	0	0	3	1	6	2	1	7	6	3	2	2	13	3	3	2	1	0
cell_type3_531	7	0	9	0	6	0	0	3	0	0	0	0	2	1	3	1	3	4	0	0	1	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	8	3	0	19	0	0	0	0	0	1	0	1	1	0	2	1	0	1	0	2	13	0	0	0	0	0	3	0	0	0	0	0	0	0	1	1	4	0	0	0	5	1	1	0	2	0	1	1	0	6	3	2	2	0	6	2	3	0	0	0
cell_type3_532	3	3	2	1	5	0	1	2	0	0	0	0	2	0	2	0	0	1	1	0	2	0	0	1	0	1	0	3	0	0	0	0	1	0	0	2	0	2	0	1	0	3	0	7	1	1	1	4	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	3	0	0	0	6	2	0	0	1	1	2	0	1	5	0	1	0	0	0	0	3	1	0	5	3	4	0	11	2	2	0	0	0
cell_type3_533	1	0	3	1	0	0	1	0	0	0	1	0	1	1	4	0	5	4	0	0	1	0	0	1	1	0	0	0	0	1	1	2	0	1	0	0	0	2	0	1	9	2	0	5	0	0	1	0	0	1	1	1	1	1	0	0	0	0	7	0	2	0	0	0	0	0	4	5	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	4	2	2	0	5	3	0	2	0	0	0
cell_type3_534	0	0	10	0	11	0	0	1	0	0	0	1	0	0	1	0	3	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	2	0	2	0	1	4	4	0	7	0	1	1	0	2	0	0	0	0	2	0	0	0	0	5	0	1	0	0	0	0	0	2	2	0	0	1	2	0	0	0	0	0	1	0	7	2	0	0	0	0	0	0	0	2	4	3	3	9	0	3	2	0	0	0	0
cell_type3_535	0	5	6	0	3	1	1	4	1	1	1	0	0	0	0	0	2	2	0	2	2	0	1	2	0	5	4	0	0	0	1	0	0	0	0	0	0	0	0	0	4	1	0	1	0	0	0	0	0	3	0	0	1	0	0	2	0	0	1	4	3	0	0	0	0	0	1	2	0	0	0	4	0	1	0	0	0	2	0	0	4	0	1	0	2	0	0	2	3	5	6	1	4	23	3	1	4	1	0	0
cell_type3_536	7	4	5	0	4	0	4	1	0	0	1	0	0	0	1	0	6	1	0	0	0	0	0	1	0	0	5	4	0	3	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	4	1	1	0	2	0	3	2	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	3	1	3	3	1	11	5	1	2	0	0	0	1
cell_type3_537	8	1	12	0	2	0	3	2	0	0	0	0	1	2	0	0	1	3	0	0	0	0	1	4	0	1	6	0	0	0	0	0	0	3	0	0	0	2	2	1	1	0	0	0	0	5	0	1	7	0	0	0	0	2	0	2	4	0	0	0	1	1	1	0	0	0	3	0	0	1	0	0	0	0	1	0	0	1	0	0	6	0	0	0	0	5	0	5	1	6	1	4	1	5	13	0	3	0	0	1
cell_type3_538	3	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	4	1	1	2	0	0	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	2	1	0	2	2	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	2	0	2	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	0	0	7	1	0	0	2	0	5	1	3	2	3	0	1	0	4	2	8	1	1	0
cell_type3_539	4	1	4	0	2	0	0	4	0	0	0	0	1	1	0	0	0	22	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	2	1	0	2	1	0	0	0	0	1	1	1	1	0	1	1	5	3	0	0	0	2	0	3	0	0	1	0	0	2	0	0	1	0	3	0	0	0	2	0	0	0	1	5	0	1	0	2	4	3	0	2	3	1	3	11	5	2	5	3	1	0	0
cell_type3_540	2	0	7	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	9	0	0	0	3	1	4	2	0	2	5	0	1	0	0	0	0	1	1	0	0	0	0	1	2	2	0	0	14	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	1	26	0	2	1	1	0	0	0
cell_type3_541	5	3	5	0	1	0	0	1	0	0	0	1	0	0	2	0	2	2	0	1	2	0	1	1	1	0	3	0	0	0	0	0	1	1	0	0	0	1	0	1	0	2	0	0	0	1	0	2	3	1	0	0	0	0	1	2	0	0	1	6	0	3	0	0	0	0	3	2	0	1	0	9	0	0	0	2	2	0	0	0	8	1	0	0	5	0	0	1	0	0	0	1	1	0	8	0	2	0	0	0
cell_type3_542	1	10	1	0	1	0	0	0	0	0	2	0	2	1	0	0	0	2	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	1	0	6	0	0	1	4	2	11	0	0	0	2	0	5	1	1	0	0	0	7	1	1	1	0	0	0	0	0	0	2	2	3	0	0	0	2	1	0	0	1	0	1	0	0	4	0	0	0	1	1	0	2	0	3	8	1	9	0	13	1	3	0	0	4
cell_type3_543	2	1	8	0	4	0	0	2	0	0	0	1	1	0	1	0	1	0	0	5	1	0	2	6	0	1	4	2	0	0	0	2	0	3	0	1	0	2	0	2	3	0	0	0	0	0	2	0	2	3	0	0	3	2	4	0	0	0	3	0	1	1	0	1	0	0	4	0	1	1	0	11	0	5	2	0	3	2	0	1	0	0	1	0	1	0	3	0	1	3	4	0	5	0	0	0	2	0	0	0
cell_type3_544	0	0	13	0	4	0	0	0	1	0	0	0	0	0	0	1	3	9	0	4	2	0	0	1	0	3	1	1	0	0	0	0	0	0	0	0	0	1	1	0	4	4	0	0	0	0	0	0	3	0	0	6	0	0	1	2	0	4	0	0	3	0	0	1	0	0	3	1	0	5	0	10	0	0	0	2	0	0	0	1	2	0	0	0	5	0	1	4	2	1	5	2	4	0	2	0	0	1	0	0
cell_type3_545	3	0	16	0	8	0	0	0	1	1	0	0	0	0	0	1	4	6	0	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	2	1	3	0	1	0	3	1	0	1	3	0	3	0	0	1	0	1	3	0	1	0	0	1	1	0	1	0	3	0	1	2	0	0	3	0	0	0	0	2	0	0	0	4	0	0	1	3	0	1	0	6	0	3	0	0	0
cell_type3_546	1	0	36	0	5	0	0	0	0	1	0	1	0	2	1	0	0	10	0	0	1	1	0	0	0	5	3	0	0	1	0	3	0	0	0	0	0	1	0	4	3	7	0	0	1	0	4	0	2	0	0	0	0	2	3	4	1	0	0	0	2	0	0	0	0	0	4	0	0	0	0	11	0	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	5	1	4	0	5	0	0	0
cell_type3_547	3	0	5	0	0	0	0	0	0	1	1	0	0	1	1	1	5	0	0	0	0	0	0	0	1	3	8	0	2	2	1	0	0	0	0	0	0	0	0	0	10	0	1	0	3	0	0	2	1	5	0	0	0	0	4	0	0	0	3	0	1	0	3	0	0	0	3	0	1	2	0	0	0	0	0	6	0	0	0	1	5	1	0	0	3	1	0	2	0	5	3	1	3	9	4	0	0	0	0	0
cell_type3_548	2	0	6	1	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	1	0	1	2	0	1	0	3	0	0	0	1	0	0	0	2	0	0	8	0	0	2	4	3	0	0	4	3	3	1	0	1	1	0	0	0	1	0	0	0	2	2	0	0	0	1	0	0	4	0	0	0	0	0	1	0	0	0	5	0	0	6	1	2	4	4	7	0	4	2	9	0	0	2
cell_type3_549	1	0	7	1	2	0	0	1	0	0	0	0	0	0	1	1	9	4	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	1	7	0	0	1	0	0	2	2	0	0	0	2	2	0	0	0	2	0	0	1	0	0	1	3	2	0	0	0	0	2	0	0	0	1	6	0	1	1	1	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	9	0	0	0	4	2	0	0
cell_type3_550	12	5	5	0	0	0	1	1	0	0	0	0	0	0	0	1	4	0	0	1	2	0	0	7	0	0	1	0	1	0	3	0	0	2	0	0	0	0	0	0	2	1	3	4	3	3	0	0	2	4	0	1	0	0	1	0	0	0	2	3	2	1	0	0	0	2	2	0	1	1	0	2	1	0	1	0	1	0	0	0	8	0	0	1	2	2	1	4	2	0	12	2	3	2	0	0	5	0	0	0
cell_type3_551	14	2	4	0	0	0	0	0	1	0	0	0	2	0	2	3	1	3	0	0	0	0	1	0	0	1	0	0	0	3	0	0	1	0	0	1	0	3	0	0	5	1	0	0	0	8	1	2	1	1	0	1	1	1	0	1	2	1	0	1	3	3	0	1	0	0	1	1	0	1	0	6	0	0	0	0	1	2	0	1	2	0	0	0	0	0	14	0	1	2	9	1	6	0	0	0	0	0	0	0
cell_type3_552	0	0	3	0	2	0	0	0	3	1	0	0	1	3	2	0	0	3	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	4	1	0	2	1	5	0	1	5	5	0	0	0	2	0	2	0	0	2	0	6	0	0	0	0	0	3	1	0	0	0	3	0	0	3	0	0	0	0	1	5	1	0	0	1	0	0	1	3	1	3	0	5	0	6	2	2	1	1	0
cell_type3_553	12	3	9	0	6	0	0	2	0	1	0	0	0	2	0	1	4	1	0	0	0	0	1	8	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	1	4	1	1	0	0	0	1	4	0	0	0	0	1	1	0	1	2	0	0	5	0	3	0	4	0	0	1	0	0	2	0	1	2	0	0	0	2	0	0	1	0	1	8	1	14	2	11	2	2	1	1	0
cell_type3_554	3	0	8	0	2	1	0	1	0	0	0	0	1	2	1	1	3	4	0	0	1	2	0	0	0	1	1	0	0	0	1	1	0	0	0	2	0	1	0	3	4	0	1	1	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	6	0	2	0	1	0	1	0	0	0	0	0	1	3	0	2	0	0	0	0	1	2	0	4	1	4	0	5	0	2	1	0	0
cell_type3_555	7	0	8	0	3	0	2	1	0	0	0	1	0	0	2	0	4	0	1	0	0	0	0	8	1	2	0	0	0	0	1	0	3	0	0	0	0	0	0	0	1	0	0	2	1	2	0	0	0	0	0	2	0	2	0	1	0	0	0	1	2	0	2	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	5	0	1	0	0	2	0	2	7	0	5	0	9	0	0	3	0	0
cell_type3_556	0	0	13	0	1	0	0	2	0	0	0	0	3	0	1	0	2	1	0	0	1	0	1	0	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	1	2	2	5	3	0	0	0	7	2	3	0	0	4	0	2	4	0	0	0	0	4	0	0	1	0	4	0	0	0	0	1	6	0	1	3	0	0	0	0	0	5	0	0	2	3	1	11	0	0	0	1	1	0	0
cell_type3_557	1	0	2	1	0	0	0	3	1	0	0	0	0	1	0	0	4	3	0	0	0	0	2	2	0	3	0	1	0	0	0	0	0	0	0	0	0	1	3	1	3	2	0	3	0	0	0	0	2	0	0	1	1	1	0	3	0	0	0	0	9	2	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	2	0	2	3	0	6	0	3	1	2	1	0	0
cell_type3_558	4	2	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	12	0	0	0	1	0	0	0	0	0	1	5	0	0	6	3	0	0	0	0	0	0	0	0	0	1	1	10	3	0	0	0	1	3	7	0	0	0	1	0	1	7	0	0	0	5	0	0	0	0	1	0	1	0	5	0	1	0	0	3	0	3	3	1	3	3	2	0	6	0	2	3	0	0
cell_type3_559	5	0	0	0	5	0	0	0	6	0	2	0	0	1	0	0	0	4	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	2	1	2	0	0	0	1	1	0	1	0	0	0	1	0	1	2	0	0	0	6	0	0	0	0	0	4	1	2	1	2	6	2	0	0	0	1	2	0	0	4	0	0	2	0	0	0	4	0	1	17	2	8	0	5	1	0	0	0	0
cell_type3_560	1	3	7	1	3	0	0	1	0	0	0	0	0	2	1	0	2	3	0	0	0	0	0	8	0	0	1	1	0	0	1	0	0	0	0	0	0	3	0	1	2	0	1	0	1	1	0	1	5	5	0	0	1	2	2	0	0	0	2	0	6	0	0	0	0	0	0	5	0	3	0	2	0	2	0	1	0	0	0	0	5	1	0	0	1	0	1	4	0	0	7	0	1	0	6	0	2	0	1	8
cell_type3_561	2	10	1	0	2	0	0	2	0	0	0	0	1	0	0	0	0	10	0	1	1	0	0	0	1	3	2	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	5	0	1	0	1	4	0	0	0	0	1	1	4	0	0	4	2	4	1	0	0	0	0	0	0	0	4	0	1	0	1	1	0	0	0	0	0	5	0	0	0	1	0	0	4	0	3	6	1	12	4	7	0	2	0	0	0
cell_type3_562	2	1	6	0	3	0	1	1	0	0	0	0	1	1	0	0	15	1	0	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	2	2	5	0	0	0	1	5	0	2	0	1	1	0	2	0	0	0	0	1	3	0	0	0	1	1	1	0	2	0	11	0	1	0	0	0	1	0	1	0	0	1	0	0	0	6	0	0	1	0	0	3	4	2	0	0	0	1	0
cell_type3_563	1	0	20	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	2	0	1	10	1	0	2	0	0	0	0	0	3	0	0	1	0	0	0	0	6	0	1	1	0	1	0	2	2	0	0	0	2	6	1	2	0	0	2	0	7	1	0	1	2	0	0	5	1	0	0	4	0	1	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	9	0	12	1	9	3	9	0	0	1
cell_type3_564	1	0	11	0	2	0	0	1	2	0	0	0	0	1	1	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	3	1	0	0	0	0	4	4	2	1	0	1	0	2	0	0	0	0	0	0	4	0	0	0	0	0	1	4	0	0	0	3	1	6	1	0	0	2	0	3	5	0	0	0	0	0	0	0	1	0	6	2	1	0	6	0	2	0	1	3
cell_type3_565	3	14	23	0	2	0	0	0	0	0	1	2	1	0	0	0	4	0	0	0	1	0	0	0	1	1	1	4	1	0	0	0	0	0	0	1	0	3	0	0	10	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	4	0	2	0	0	0	5	0	0	0	0	6	0	0	0	0	2	2	0	2	6	0	0	0	1	1	0	1	1	1	6	2	6	0	0	4	2	3	0	1
cell_type3_566	2	16	1	0	0	0	0	3	0	1	0	0	0	1	0	0	1	3	0	0	1	0	0	1	0	2	2	0	0	0	2	1	0	0	0	0	0	2	0	0	1	3	0	0	4	0	2	3	2	0	1	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	4	2	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	2	1	4	12	2	5	0	13	4	3	1	0	0
cell_type3_567	9	2	15	0	3	0	2	0	5	1	0	1	1	0	1	2	5	6	0	2	2	0	0	4	0	2	0	0	0	1	0	0	0	1	0	0	0	1	0	1	3	3	0	1	0	1	0	0	0	1	0	2	1	2	0	5	0	2	1	0	2	0	1	1	0	2	1	0	0	2	0	3	0	0	0	0	0	0	0	2	5	0	1	2	4	1	2	2	0	3	6	0	12	9	3	3	4	1	0	0
cell_type3_568	4	0	7	0	8	0	0	6	0	2	0	0	0	0	0	0	2	2	0	3	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	1	2	0	3	1	2	0	6	0	1	0	2	1	0	0	0	0	0	1	0	0	0	4	1	0	0	1	0	0	4	0	0	1	0	5	0	0	0	0	0	2	0	2	9	0	0	0	0	0	0	4	1	2	1	6	5	2	5	1	0	0	0	0
cell_type3_569	7	2	6	0	1	0	1	3	0	1	0	0	0	0	0	0	6	2	0	0	0	0	2	2	0	4	1	0	0	6	2	0	0	0	0	0	0	2	0	0	1	4	0	5	0	3	0	2	1	0	0	0	0	3	0	0	1	1	1	0	4	0	0	0	0	0	0	10	0	1	0	5	0	1	5	0	0	0	0	3	0	1	0	0	0	0	2	0	0	0	0	0	10	0	1	0	1	1	0	0
cell_type3_570	2	0	13	0	0	0	3	0	5	0	0	0	1	0	1	0	0	10	0	0	0	0	0	0	0	0	4	0	0	1	2	2	1	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	3	0	4	1	0	0	0	0	0	5	5	0	0	1	0	1	1	0	1	0	4	0	0	0	7	0	0	0	3	1	0	0	1	0	0	1	2	0	1	6	2	7	3	7	1	5	3	0	0
cell_type3_571	0	6	6	0	1	0	1	1	0	0	0	0	0	0	0	1	0	4	0	0	1	0	0	3	0	1	3	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	5	1	0	0	1	2	1	0	0	0	1	4	0	4	2	0	1	0	2	0	4	0	0	0	3	0	0	0	0	0	0	0	0	3	0	2	0	1	0	0	9	1	1	11	4	15	3	0	0	2	0	0	0
cell_type3_572	1	3	19	0	6	0	0	1	0	1	1	0	0	1	0	0	6	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	4	0	1	0	2	0	0	0	0	1	3	0	1	0	2	1	1	0	1	0	3	1	10	4	0	0	0	0	0	4	2	1	0	1	1	0	0	2	0	0	0	0	0	3	0	0	0	4	0	0	1	0	3	7	0	6	2	0	1	2	0	0	0
cell_type3_573	0	3	9	0	1	0	0	1	1	0	0	0	5	1	1	0	10	4	0	0	0	1	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	2	0	0	0	0	0	10	2	0	2	0	3	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	3	15	4	8	2	13	2	1	5	0	0
cell_type3_574	4	0	3	0	1	2	1	0	0	0	0	0	0	0	0	0	4	6	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	2	6	0	0	0	1	0	3	0	0	3	0	2	0	0	0	0	0	0	3	2	1	0	9	0	0	2	0	1	2	0	0	1	0	1	0	0	0	6	2	2	0	3	2	13	0	2	0	0	0	1	0
cell_type3_575	1	1	8	0	3	0	0	0	0	0	0	0	0	1	0	0	0	8	0	0	1	0	0	5	0	2	0	4	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	12	0	0	4	2	4	0	0	0	0	4	0	2	0	0	0	0	2	4	3	0	2	1	14	0	5	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	10	0	0	0	0	0	0	0	0	0
cell_type3_576	4	0	4	0	5	0	0	5	0	6	0	0	0	0	0	0	1	8	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	3	0	2	0	0	0	0	1	5	2	0	0	1	0	2	3	2	0	0	3	0	2	0	0	0	0	1	3	0	1	0	0	16	0	1	0	0	3	0	0	2	2	0	0	0	0	0	5	0	0	0	2	0	4	3	0	0	0	0	2	0
cell_type3_577	2	0	2	0	4	0	1	3	0	0	0	0	1	1	0	0	13	3	1	1	2	0	0	5	0	0	5	0	0	2	1	0	0	0	0	0	0	1	1	0	2	0	1	0	0	1	0	1	0	2	0	1	1	0	1	0	0	1	0	0	2	1	0	0	0	0	0	1	0	3	2	1	0	3	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	4	1	3	1	0	0	0	0	0	0
cell_type3_578	2	5	4	0	1	0	2	1	3	1	0	0	1	0	2	0	5	5	0	3	0	0	0	4	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	1	10	1	1	3	0	0	0	1	2	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	1	0	2	2	0	0	0	5	0	0	0	0	2	1	0	0	1	1	0	0	0	0	0	2	0	0	3	0	6	0	4	1	1	0	0	1
cell_type3_579	3	0	7	0	4	0	1	0	0	3	0	0	0	1	2	0	5	12	0	0	0	0	0	4	2	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	2	1	0	0	0	3	0	1	1	2	0	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0	3	2	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	6	0	1	0	0	2	0	0	1	1	0	0	0
cell_type3_580	2	1	9	0	2	0	0	11	1	0	0	0	1	0	0	0	0	8	0	0	3	0	0	8	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	1	0	0	0	0	0	4	1	2	0	0	7	0	1	0	0	2	0	1	1	0	0	0	0	1	2	0	1	0	8	0	0	0	0	2	0	0	0	4	0	0	1	6	1	0	0	0	2	3	4	12	0	8	3	3	0	0	1
cell_type3_581	7	6	4	0	1	0	0	6	1	4	0	1	0	1	1	1	14	3	1	4	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	1	4	0	0	0	3	0	0	0	4	2	1	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	2	0	1	0	0	0	1	0	2	2	0	0	4	0	0	0	1	1	4	0	1	1	7	2	13	0	4	1	4	2	0	0
cell_type3_582	0	4	0	0	2	0	0	2	0	2	0	0	1	2	1	0	0	8	0	0	1	0	0	0	0	0	1	1	0	2	0	0	0	0	0	1	0	2	1	0	3	1	0	0	0	0	0	0	0	0	1	2	0	0	0	6	1	0	1	0	2	2	0	0	0	2	5	0	0	0	0	6	0	0	0	0	0	0	1	0	1	4	1	1	0	5	2	3	1	0	4	4	17	2	1	1	0	2	0	0
cell_type3_583	11	4	4	0	4	0	0	3	0	0	0	1	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	4	2	1	0	2	2	0	0	1	0	2	0	1	7	1	3	12	5	0	0	0	2	0	0	2	2	1	1	1	0	0	4	3	2	0	0	0	0	0	0	0	1	0	0	31	0	3	1	0	1	0	0	0	3	0	0	0	0	0	5	2	0	0	12	1	10	0	1	0	0	0	0	0
cell_type3_584	0	1	10	0	0	0	0	2	0	0	0	0	0	0	1	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	2	0	0	0	3	4	0	1	1	0	0	2	1	0	0	0	1	0	1	3	0	2	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	6	0	2	2	2	7	0	3	1	0	4	0	0
cell_type3_585	9	0	6	0	2	0	0	1	0	0	0	1	0	0	0	1	1	8	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	4	2	2	0	0	0	2	6	3	1	0	2	0	1	0	0	0	0	0	2	1	2	0	0	8	0	7	0	0	1	0	0	0	1	0	1	0	0	2	0	6	1	3	7	6	7	3	1	3	4	3	0	0
cell_type3_586	5	0	7	0	1	0	0	0	0	1	0	0	0	0	1	1	4	2	1	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	3	0	1	5	10	1	0	0	1	1	0	1	9	0	0	0	0	1	4	0	0	0	0	2	0	0	0	0	3	3	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	5	2	2	5	0	10	10	0	1	0	0	2	0
cell_type3_587	1	6	4	5	4	0	0	2	18	0	0	0	2	1	0	0	8	1	0	0	0	0	0	0	0	1	1	0	0	0	1	2	0	0	0	0	0	7	0	0	0	3	0	0	1	0	1	1	3	1	0	0	0	9	0	0	0	0	2	0	4	1	0	0	0	4	0	0	1	0	1	0	0	1	0	2	1	0	0	1	1	0	0	0	2	2	1	2	0	2	16	0	3	5	7	0	4	0	1	0
cell_type3_588	2	1	18	0	0	0	0	0	0	0	0	1	0	3	2	0	4	6	0	0	4	0	0	1	0	1	0	1	0	0	2	0	1	0	0	1	0	0	0	0	0	3	1	0	0	0	1	0	2	1	0	0	2	2	0	0	1	0	1	0	2	3	1	0	0	0	4	1	0	0	0	1	3	4	0	1	1	0	0	0	4	1	1	0	0	0	0	2	1	0	4	2	8	3	2	3	7	1	0	0
cell_type3_589	8	3	10	0	5	0	0	4	2	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	2	4	0	1	2	1	0	2	1	2	1	0	1	2	2	4	0	0	0	0	7	0	1	1	0	0	2	0	0	1	0	0	0	0	3	0	0	0	1	0	2	2	0	2	4	1	10	2	5	1	0	3	0	2
cell_type3_590	1	2	7	0	8	0	0	6	0	0	0	0	0	1	0	0	1	10	1	0	1	0	0	4	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	6	5	3	2	5	0	1	0	0	0	1	1	0	0	0	5	1	0	0	1	1	0	1	0	1	0	3	2	1	1	2	2	3	0	1	2	0	3	0	0	0	6	0	0	0	12	1	0	0	0	0	2	0	0	0
cell_type3_591	9	0	14	0	5	0	5	1	0	2	0	0	0	0	0	0	1	5	0	1	2	0	1	5	0	0	1	0	0	2	0	0	2	0	0	0	7	0	0	0	7	1	0	0	0	0	0	1	6	0	0	0	1	5	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	2	0	9	0	0	0	1	3	1	0	0	1	0	0	0	1	0	0	3	0	1	4	0	0	0	0	2	0	2	0	0
cell_type3_592	3	0	9	0	4	0	1	0	1	0	0	0	0	0	2	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	5	0	0	9	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	2	0	1	0	0	0	1	3	0	1	0	0	1	4	1	0	1	8	1	4	2	0	5	3	5	0	0
